Term,PosScore,NegScore,Kannada
besiege,0.0,-0.9,ಮುತ್ತಿಗೆ
blah,0.0,-0.9,blah
bad,0.0,-0.9,ಕೆಟ್ಟದು
blatant,0.0,-0.9,ನಿರ್ದಯ
mendacious,0.0,-0.9,ಅದ್ಭುತ
submissive,0.0,-0.9,ವಿಧೇಯ
disgraceful,0.0,-0.9,ನಾಚಿಕೆಗೇಡು
unprofitable,0.0,-0.9,ಲಾಭದಾಯಕವಲ್ಲ
shady,0.0,-0.9,ನೆರಳಿನ
refutes,0.0,-0.9,ನಿರಾಕರಿಸುತ್ತದೆ
polution,0.0,-0.9,ಮಾಲಿನ್ಯ
stump,0.0,-0.9,ಸ್ಟಂಪ್
enraged,0.0,-0.9,ಕೋಪಗೊಂಡ
crazily,0.0,-0.9,ಕ್ರೇಜಿಲಿ
over-priced,0.0,-0.9,ಹೆಚ್ಚು ಬೆಲೆಯಿದೆ
unreadable,0.0,-0.9,ಓದಲಾಗುವುದಿಲ್ಲ
satirical,0.0,-0.9,ವಿಡಂಬನಾತ್ಮಕ
spiteful,0.0,-0.9,ಹಗೆತನದ
radicalization,0.0,-0.9,ಆಮೂಲಾಗ್ರೀಕರಣ
brittle,0.0,-0.9,ಸುಲಭವಾಗಿ
peril,0.0,-0.9,ಗಂಡಾಂತರ
gainsayer,0.0,-0.9,ಲಾಭದಾಯಕ
pout,0.0,-0.9,ಪೌಟ್
illusory,0.0,-0.9,ಭ್ರಮೆ
haunting,0.0,-0.9,ಕಾಡುವ
terror-genic,0.0,-0.9,ಭಯೋತ್ಪಾದಕ-ಜೆನಿಕ್
weep,0.0,-0.9,ಅಳಲು
downhill,0.0,-0.9,ಇಳಿಯುವಿಕೆ
whine,0.0,-0.9,ವೈನ್
dislike,0.0,-0.9,ಇಷ್ಟಪಡದಿರುವುದು
wicked,0.0,-0.9,ದುಷ್ಟ
extort,0.0,-0.9,ಸುಲಿಗೆ
smoulder,0.0,-0.9,ಸ್ಮೋಲ್ಡರ್
darker,0.0,-0.9,ಗಾ er
fume,0.0,-0.9,ಹೊಗೆ
avalanche,0.0,-0.9,ಹಿಮಪಾತ
break-up,0.0,-0.9,ಬಿರುಕು
hate,0.0,-0.9,ದ್ವೇಷ
capricious,0.0,-0.9,ವಿಚಿತ್ರವಾದ
jutter,0.0,-0.9,ಗಲಿಬಿಲಿ
immoderately,0.0,-0.9,ಅಪಾರವಾಗಿ
semi-retarded,0.0,-0.9,ಅರೆ-ರಿಟಾರ್ಡ್
cracks,0.0,-0.9,ಬಿರುಕುಗಳು
criticizing,0.0,-0.9,ಟೀಕಿಸುವುದು
disgustfully,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
dumping,0.0,-0.9,ಡಂಪಿಂಗ್
mispronounced,0.0,-0.9,ತಪ್ಪಾಗಿ ಉಚ್ಚರಿಸಲಾಗುತ್ತದೆ
scorchingly,0.0,-0.9,ಸುಡುವಂತೆ
kaput,0.0,-0.9,ಗೇಟ್
detraction,0.0,-0.9,ಡಿಟ್ರಾಕ್ಷನ್
derisively,0.0,-0.9,ವ್ಯಂಗ್ಯವಾಗಿ
condemnation,0.0,-0.9,ಖಂಡನೆ
funnily,0.0,-0.9,ತಮಾಷೆಯಾಗಿ
sass,0.0,-0.9,ಸಾಸ್
opponent,0.0,-0.9,ಎದುರಾಳಿ
dungeons,0.0,-0.9,ಕತ್ತಲಕೋಣೆಯಲ್ಲಿ
scolded,0.0,-0.9,ಗದರಿಸಿದರು
commotions,0.0,-0.9,ಕನ್ಕ್ಯುಶನ್
subpoenas,0.0,-0.9,ಸಬ್‌ಪೋನಾಗಳು
regretfully,0.0,-0.9,ವಿಷಾದದಿಂದ
unlawfully,0.0,-0.9,ಕಾನೂನುಬಾಹಿರವಾಗಿ
brashness,0.0,-0.9,ಧೈರ್ಯ
unpopular,0.0,-0.9,ಜನಪ್ರಿಯವಲ್ಲದ
dispirit,0.0,-0.9,ಡಿಸ್ಪಿರಿಟ್
conspicuously,0.0,-0.9,ಸ್ಪಷ್ಟವಾಗಿ
insanely,0.0,-0.9,ಅತ್ಯಂತ
incredulous,0.0,-0.9,ನಂಬಲಾಗದ
indifferent,0.0,-0.9,ಅಸಡ್ಡೆ
racists,0.0,-0.9,ವರ್ಣಭೇದ ನೀತಿಗಳು
impunity,0.0,-0.9,ನಿರ್ಭಯ
sorrowful,0.0,-0.9,ದುಃಖಕರ
unhealthy,0.0,-0.9,ಅನಾರೋಗ್ಯಕರ
critical,0.0,-0.9,ನಿರ್ಣಾಯಕ
debaucher,0.0,-0.9,ದೌರ್ಜನ್ಯ
gawk,0.0,-0.9,ಗಾಕ್
doggedly,0.0,-0.9,ನಾಯಿಮರಿ
disrespectable,0.0,-0.9,ಅಗೌರವ
2-faces,0.0,-0.9,2-ಮುಖಗಳು
disgustful,0.0,-0.9,ಅಸಹ್ಯಕರ
flicering,0.0,-0.9,flication
drips,0.0,-0.9,ಹನಿಗಳು
evasion,0.0,-0.9,ತಪ್ಪಿಸಿಕೊಳ್ಳುವಿಕೆ
indefensible,0.0,-0.9,ವಿವರಿಸಲಾಗದ
infuriate,0.0,-0.9,ಕೋಪಗೊಳ್ಳು
aggrieve,0.0,-0.9,ದುಃಖ
ludicrous,0.0,-0.9,ಹಾಸ್ಯಾಸ್ಪದ
misfortune,0.0,-0.9,ದುರದೃಷ್ಟ
frigging,0.0,-0.9,frigging
malevolent,0.0,-0.9,ದುಷ್ಕೃತ್ಯ
monstrosities,0.0,-0.9,ದೈತ್ಯಾಕಾರದ
avaricious,0.0,-0.9,ಅವ್ಯವಹಾರ
stench,0.0,-0.9,ದುರ್ವಾಸನೆ
domineering,0.0,-0.9,ಪ್ರಾಬಲ್ಯ
troublesomely,0.0,-0.9,ತೊಂದರೆಯಿಂದ
buckle,0.0,-0.9,ಬಕಲ್
confounded,0.0,-0.9,ಗೊಂದಲಕ್ಕೊಳಗಾದ
stumps,0.0,-0.9,ಸ್ಟಂಪ್‌ಗಳು
judders,0.0,-0.9,ನ್ಯಾಯಾಧೀಶರು
smut,0.0,-0.9,ಸ್ಮಟ್
terrorism,0.0,-0.9,ಭಯೋತ್ಪಾದನೆ
undignified,0.0,-0.9,ಕೀಳರಿಮೆ
wack,0.0,-0.9,ವಕ್
mordantly,0.0,-0.9,ವಿಪರೀತವಾಗಿ
uncreative,0.0,-0.9,ಅನಾನುಕೂಲ
adamantly,0.0,-0.9,ಅಚಲವಾಗಿ
incompetent,0.0,-0.9,ಅಸಮರ್ಥ
disturbance,0.0,-0.9,ಅಡಚಣೆ
over-acted,0.0,-0.9,ಅತಿಯಾದ ನಟನೆ
enflame,0.0,-0.9,ಎನ್ಫ್ಲೇಮ್
slaves,0.0,-0.9,ಗುಲಾಮರು
stealing,0.0,-0.9,ಕದಿಯುವುದು
unconstitutional,0.0,-0.9,ಅಸಂವಿಧಾನಿಕ
snobbish,0.0,-0.9,ಸ್ನೋಬಿಶ್
gaffe,0.0,-0.9,ಪ್ರಮಾದ
ungrateful,0.0,-0.9,ಕೃತಜ್ಞತೆಯಿಲ್ಲದ
spookier,0.0,-0.9,ಸ್ಪೂಕಿಯರ್
backwood,0.0,-0.9,ಬ್ಯಾಕ್ವುಡ್
derisiveness,0.0,-0.9,ವ್ಯಂಗ್ಯ
squabble,0.0,-0.9,ಜಗಳ
inflammed,0.0,-0.9,ಉರಿಯೂತ
decadent,0.0,-0.9,ಅವನತಿ
eschew,0.0,-0.9,ಎಸ್ಚೆವ್
marginal,0.0,-0.9,ಕನಿಷ್ಠ
addicting,0.0,-0.9,ವ್ಯಸನಕಾರಿ
fatefully,0.0,-0.9,ಅದೃಷ್ಟವಶಾತ್
distracting,0.0,-0.9,ವಿಚಲಿತರಾಗುತ್ತಿದೆ
penalize,0.0,-0.9,ದಂಡ ವಿಧಿಸಿ
bearish,0.0,-0.9,ಕರಡಿ
lull,0.0,-0.9,ಮಂದ
expire,0.0,-0.9,ಅವಧಿ ಮುಗಿಯುತ್ತದೆ
betrayals,0.0,-0.9,ದ್ರೋಹಗಳು
bunk,0.0,-0.9,ಬಂಕ್
feebleminded,0.0,-0.9,ದುರ್ಬಲ ಮನೋಭಾವದ
f**k,0.0,-0.9,f ** ಕೆ
inelegant,0.0,-0.9,ಅನಪೇಕ್ಷಿತ
ranted,0.0,-0.9,ಕೋಪಗೊಂಡ
scandel,0.0,-0.9,ಹಗರಣ
amputate,0.0,-0.9,ಅಂಗಚ್ ut ೇದಿತ
hard-liner,0.0,-0.9,ಹಾರ್ಡ್-ಲೈನರ್
exclusion,0.0,-0.9,ಹೊರಗಿಡುವಿಕೆ
drags,0.0,-0.9,ಎಳೆಯುತ್ತದೆ
strangest,0.0,-0.9,ವಿಚಿತ್ರವಾದ
superstitious,0.0,-0.9,ಮೂ st ನಂಬಿಕೆ
pry,0.0,-0.9,ಇಣುಕು
shaky,0.0,-0.9,ಅಲುಗಾಡುವ
condemn,0.0,-0.9,ಖಂಡಿಸಿ
abolish,0.0,-0.9,ನಿರ್ಮೂಲನೆ
accusation,0.0,-0.9,ಆರೋಪ
irregularity,0.0,-0.9,ಅಕ್ರಮ
lies,0.0,-0.9,ಸುಳ್ಳು
premeditated,0.0,-0.9,ಪೂರ್ವನಿಯೋಜಿತ
fault,0.0,-0.9,ತಪ್ಪು
puzzling,0.0,-0.9,ಗೊಂದಲಮಯ
suspicious,0.0,-0.9,ಅನುಮಾನಾಸ್ಪದ
unattractive,0.0,-0.9,ಸುಂದರವಲ್ಲದ
delusional,0.0,-0.9,ಭ್ರಮನಿರಸನ
ungovernable,0.0,-0.9,ನಿಯಂತ್ರಿಸಲಾಗದ
injustices,0.0,-0.9,ಅನ್ಯಾಯಗಳು
limits,0.0,-0.9,ಮಿತಿಗಳು
ultimatum,0.0,-0.9,ಅಲ್ಟಿಮೇಟಮ್
implode,0.0,-0.9,ಸ್ಫೋಟಿಸು
covetous,0.0,-0.9,ದುರಾಸೆಯ
louder,0.0,-0.9,ಜೋರಾಗಿ
monstrous,0.0,-0.9,ದೈತ್ಯಾಕಾರದ
monstrously,0.0,-0.9,ದೈತ್ಯಾಕಾರದ
misstatement,0.0,-0.9,ತಪ್ಪು ತಿಳುವಳಿಕೆ
motley,0.0,-0.9,ಮಾಟ್ಲಿ
carp,0.0,-0.9,ಕಾರ್ಪ್
estranged,0.0,-0.9,ಬೇರ್ಪಟ್ಟ
bumping,0.0,-0.9,ಬಡಿದುಕೊಳ್ಳುವುದು
fussy,0.0,-0.9,ಗಡಿಬಿಡಿಯಿಲ್ಲದ
irksomeness,0.0,-0.9,irksomeness
puny,0.0,-0.9,puny
dripped,0.0,-0.9,ತೊಟ್ಟಿಕ್ಕಿತು
imperious,0.0,-0.9,ಪ್ರಭಾವಶಾಲಿ
confused,0.0,-0.9,ಗೊಂದಲ
discomfort,0.0,-0.9,ಅಸ್ವಸ್ಥತೆ
jealous,0.0,-0.9,ಅಸೂಯೆ
neurotically,0.0,-0.9,ನರವೈಜ್ಞಾನಿಕವಾಗಿ
guilty,0.0,-0.9,ತಪ್ಪಿತಸ್ಥ
flagging,0.0,-0.9,ಫ್ಲ್ಯಾಗಿಂಗ್
refusal,0.0,-0.9,ನಿರಾಕರಣೆ
litigious,0.0,-0.9,ವ್ಯಾಜ್ಯ
scuff,0.0,-0.9,ಸ್ಕಫ್
tragedy,0.0,-0.9,ದುರಂತ
ailing,0.0,-0.9,ಅನಾರೋಗ್ಯ
secretive,0.0,-0.9,ರಹಸ್ಯ
cocky,0.0,-0.9,ಕೋಕಿ
primitive,0.0,-0.9,ಪ್ರಾಚೀನ
effigy,0.0,-0.9,ಪ್ರತಿಮೆ
fatcat,0.0,-0.9,ದಪ್ಪ ಬೆಕ್ಕು
paupers,0.0,-0.9,paupers
bullies,0.0,-0.9,ಬೆದರಿಸುತ್ತಾಳೆ
vanity,0.0,-0.9,ವ್ಯಾನಿಟಿ
stooge,0.0,-0.9,ಸ್ಟೂಜ್
inhospitable,0.0,-0.9,ನಿರಾಶ್ರಯ
tragically,0.0,-0.9,ದುರಂತ
troublesome,0.0,-0.9,ತ್ರಾಸದಾಯಕ
outcry,0.0,-0.9,ಕೂಗು
displeasing,0.0,-0.9,ಅಸಮಾಧಾನ
degradingly,0.0,-0.9,ಅವಮಾನಕರವಾಗಿ
scrambles,0.0,-0.9,ಸ್ಕ್ರಾಂಬಲ್ಸ್
impatiently,0.0,-0.9,ಅಸಹನೆಯಿಂದ
maddeningly,0.0,-0.9,ಹುಚ್ಚುಚ್ಚಾಗಿ
unpleasant,0.0,-0.9,ಅಹಿತಕರ
craze,0.0,-0.9,ಕ್ರೇಜ್
devastatingly,0.0,-0.9,ವಿನಾಶಕಾರಿಯಾಗಿ
unwanted,0.0,-0.9,ಅನಗತ್ಯ
provoke,0.0,-0.9,ಪ್ರಚೋದಿಸು
impolitely,0.0,-0.9,ನಿರ್ಭಯವಾಗಿ
sneaky,0.0,-0.9,ಸ್ನೀಕಿ
unsupported,0.0,-0.9,ಬೆಂಬಲಿಸುವುದಿಲ್ಲ
languish,0.0,-0.9,ಬಳಲುತ್ತಿದ್ದಾರೆ
swindle,0.0,-0.9,ವಂಚನೆ
resentment,0.0,-0.9,ಅಸಮಾಧಾನ
dust,0.0,-0.9,ಧೂಳು
bloodshed,0.0,-0.9,ರಕ್ತಪಾತ
shirk,0.0,-0.9,ಶಿರ್ಕ್
perplexity,0.0,-0.9,ಗೊಂದಲ
impiety,0.0,-0.9,ದೌರ್ಬಲ್ಯ
aggressor,0.0,-0.9,ಆಕ್ರಮಣಕಾರ
forbidding,0.0,-0.9,ನಿಷೇಧಿಸಲಾಗುತ್ತಿದೆ
demean,0.0,-0.9,ಕೀಳರಿಮೆ
inconsequential,0.0,-0.9,ಅಸಂಭವ
disliked,0.0,-0.9,ಇಷ್ಟಪಡಲಿಲ್ಲ
heretical,0.0,-0.9,ಧರ್ಮದ್ರೋಹಿ
tetchily,0.0,-0.9,tetchily
steep,0.0,-0.9,ಕಡಿದಾದ
unbelievable,0.0,-0.9,ನಂಬಲಾಗದ
chill,0.0,-0.9,ಚಿಲ್
unfulfilled,0.0,-0.9,ಪೂರೈಸಲಿಲ್ಲ
oversimplify,0.0,-0.9,ಅತಿ ಸರಳೀಕರಿಸಿ
accost,0.0,-0.9,accost
ambivalent,0.0,-0.9,ದ್ವಂದ್ವಾರ್ಥ
damn,0.0,-0.9,ಡ್ಯಾಮ್
forgetful,0.0,-0.9,ಮರೆತುಹೋಗಿದೆ
undermine,0.0,-0.9,ದುರ್ಬಲಗೊಳಿಸಿ
meltdown,0.0,-0.9,ಕರಗುವಿಕೆ
mobster,0.0,-0.9,ದರೋಡೆಕೋರ
overheat,0.0,-0.9,ಮಿತಿಮೀರಿದ
undermined,0.0,-0.9,ದುರ್ಬಲಗೊಳಿಸಿದೆ
loophole,0.0,-0.9,ಲೋಪದೋಷ
plunder,0.0,-0.9,ಲೂಟಿ
screwy,0.0,-0.9,ಸ್ಕ್ರೂ
fustigate,0.0,-0.9,ಫಸ್ಟಿಗೇಟ್
muddy,0.0,-0.9,ಮಣ್ಣಿನ
deficiency,0.0,-0.9,ಕೊರತೆ
mulish,0.0,-0.9,ಮುಲಿಷ್
coupists,0.0,-0.9,ಕೂಪಿಸ್ಟ್‌ಗಳು
subvert,0.0,-0.9,ಸಬ್ವರ್ಟ್
plagiarize,0.0,-0.9,ಕೃತಿಚೌರ್ಯ
impair,0.0,-0.9,ದುರ್ಬಲ
jutters,0.0,-0.9,ಜಟ್ಟರ್ಸ್
sufferers,0.0,-0.9,ಬಳಲುತ್ತಿರುವವರು
deadweight,0.0,-0.9,ಡೆಡ್ವೈಟ್
filth,0.0,-0.9,ಹೊಲಸು
unraveled,0.0,-0.9,ಬಿಚ್ಚಿದ
flee,0.0,-0.9,ಪಲಾಯನ
rude,0.0,-0.9,ಒರಟು
dissolution,0.0,-0.9,ವಿಸರ್ಜನೆ
patronize,0.0,-0.9,ಪೋಷಕ
manipulative,0.0,-0.9,ಕುಶಲತೆಯಿಂದ
peculiarly,0.0,-0.9,ವಿಚಿತ್ರವಾಗಿ
dark,0.0,-0.9,ಡಾರ್ಕ್
notoriety,0.0,-0.9,ಕುಖ್ಯಾತಿ
bewilderingly,0.0,-0.9,ವಿಸ್ಮಯಕಾರಿಯಾಗಿ
hardball,0.0,-0.9,ಹಾರ್ಡ್ ಬಾಲ್
pompous,0.0,-0.9,ಆಡಂಬರದ
spew,0.0,-0.9,ಸ್ಪೂ
motionless,0.0,-0.9,ಚಲನರಹಿತ
negatives,0.0,-0.9,ನಿರಾಕರಣೆಗಳು
stifling,0.0,-0.9,ಗಟ್ಟಿಗೊಳಿಸುವುದು
addicts,0.0,-0.9,ವ್ಯಸನಿಗಳು
cramp,0.0,-0.9,ಸೆಳೆತ
lone,0.0,-0.9,ಏಕಾಂಗಿ
unsecure,0.0,-0.9,ಅಸುರಕ್ಷಿತ
disingenuous,0.0,-0.9,ಅಸಹ್ಯ
chafe,0.0,-0.9,ಚೇಫ್
fabrication,0.0,-0.9,ಉತ್ಪಾದನೆ
died,0.0,-0.9,ನಿಧನರಾದರು
frustration,0.0,-0.9,ಹತಾಶೆ
disillusionment,0.0,-0.9,ಭ್ರಮನಿರಸನ
long-winded,0.0,-0.9,ದೀರ್ಘ ಗಾಳಿ
smudging,0.0,-0.9,ಹೊಗೆಯಾಡಿಸುವಿಕೆ
burdensomely,0.0,-0.9,ಭಾರವಾಗಿ
bumps,0.0,-0.9,ಉಬ್ಬುಗಳು
arduously,0.0,-0.9,ಪ್ರಯಾಸಕರವಾಗಿ
fatalistically,0.0,-0.9,ಮಾರಕ
militancy,0.0,-0.9,ಉಗ್ರಗಾಮಿತ್ವ
noxious,0.0,-0.9,ಹಾನಿಕಾರಕ
sulk,0.0,-0.9,ಸಲ್ಕ್
superfluous,0.0,-0.9,ಅತಿಯಾದ
complicit,0.0,-0.9,ತೊಡಕು
choleric,0.0,-0.9,ಕೋಲೆರಿಕ್
sunk,0.0,-0.9,ಮುಳುಗಿತು
skepticism,0.0,-0.9,ಸಂದೇಹವಾದ
unreachable,0.0,-0.9,ತಲುಪಲಾಗುವುದಿಲ್ಲ
commiserate,0.0,-0.9,ಸಂವಹನ
deprived,0.0,-0.9,ವಂಚಿತ
traitorously,0.0,-0.9,ದೇಶದ್ರೋಹಿಯಾಗಿ
zombie,0.0,-0.9,ಜೊಂಬಿ
harried,0.0,-0.9,ಹ್ಯಾರಿಡ್
outbreak,0.0,-0.9,ಸ್ಫೋಟ
inteferes,0.0,-0.9,ಸಂಯೋಜಿಸುತ್ತದೆ
emphatic,0.0,-0.9,ದೃ hat ವಾದ
incense,0.0,-0.9,ಧೂಪದ್ರವ್ಯ
hated,0.0,-0.9,ದ್ವೇಷಿಸುತ್ತೇನೆ
overrated,0.0,-0.9,ಅತಿಯಾದ
irate,0.0,-0.9,ಕೋಪಗೊಳ್ಳು
hinder,0.0,-0.9,ಅಡ್ಡಿ
gasp,0.0,-0.9,ಗ್ಯಾಸ್ಪ್
excruciatingly,0.0,-0.9,ನಿರ್ದಾಕ್ಷಿಣ್ಯವಾಗಿ
snarl,0.0,-0.9,ಲಘು
freezing,0.0,-0.9,ಘನೀಕರಿಸುವಿಕೆ
wrath,0.0,-0.9,ಕ್ರೋಧ
farcical,0.0,-0.9,ವಿಡಂಬನಾತ್ಮಕ
ineptitude,0.0,-0.9,ಅಸಮರ್ಥತೆ
ferocity,0.0,-0.9,ಉಗ್ರತೆ
underpowered,0.0,-0.9,ದುರ್ಬಲ
improbable,0.0,-0.9,ಅಸಂಭವನೀಯ
fearfully,0.0,-0.9,ಭಯದಿಂದ
agonizing,0.0,-0.9,ಸಂಕಟ
puppets,0.0,-0.9,ಕೈಗೊಂಬೆಗಳು
noises,0.0,-0.9,ಶಬ್ದಗಳು
refuses,0.0,-0.9,ನಿರಾಕರಿಸುತ್ತದೆ
remorse,0.0,-0.9,ಪಶ್ಚಾತ್ತಾಪ
addicted,0.0,-0.9,ಗೀಳು
defects,0.0,-0.9,ದೋಷಗಳು
lethargy,0.0,-0.9,ಆಲಸ್ಯ
combust,0.0,-0.9,ದಹನ
annoyed,0.0,-0.9,ಸಿಟ್ಟಾಗಿ
disdained,0.0,-0.9,ತಿರಸ್ಕಾರ
skittishly,0.0,-0.9,ನಿಸ್ಸಂಶಯವಾಗಿ
dissappointing,0.0,-0.9,ನಿರಾಶಾದಾಯಕ
sugar-coated,0.0,-0.9,ಸಕ್ಕರೆ ಲೇಪಿತ
dragged,0.0,-0.9,ಎಳೆಯಲಾಗಿದೆ
mashed,0.0,-0.9,ಹಿಸುಕಿದ
falls,0.0,-0.9,ಬೀಳುತ್ತದೆ
depraved,0.0,-0.9,ವಂಚಿತ
darken,0.0,-0.9,ಕಪ್ಪಾಗಿಸಿ
ruins,0.0,-0.9,ಅವಶೇಷಗಳು
stiffness,0.0,-0.9,ಠೀವಿ
two-faces,0.0,-0.9,ಎರಡು ಮುಖಗಳು
sloooow,0.0,-0.9,ಸ್ಲೂವ್
direness,0.0,-0.9,ಅವರು
inconsistence,0.0,-0.9,ಅಸಂಗತತೆ
wily,0.0,-0.9,ಕುತಂತ್ರ
abyss,0.0,-0.9,ಪ್ರಪಾತ
burn,0.0,-0.9,ಬರ್ನ್
blabber,0.0,-0.9,ಬ್ಲಬ್ಬರ್
tediously,0.0,-0.9,ಬೇಸರದಿಂದ
hostile,0.0,-0.9,ಪ್ರತಿಕೂಲ
oblique,0.0,-0.9,ಓರೆಯಾದ
intractable,0.0,-0.9,ಅಖಂಡ
despicably,0.0,-0.9,ತಿರಸ್ಕಾರದಿಂದ
fanatics,0.0,-0.9,ಮತಾಂಧರು
fury,0.0,-0.9,ಕೋಪ
imperfections,0.0,-0.9,ಅಪೂರ್ಣತೆಗಳು
draconic,0.0,-0.9,ಡ್ರಾಕೊನಿಕ್
kook,0.0,-0.9,ಕುದಿಸಿ
instable,0.0,-0.9,ಅಸ್ಥಿರ
carnage,0.0,-0.9,ಹತ್ಯಾಕಾಂಡ
squeals,0.0,-0.9,ಹಿಂಡುವಿಕೆಗಳು
reproach,0.0,-0.9,ನಿಂದೆ
rut,0.0,-0.9,ರುಟ್
taut,0.0,-0.9,ಬಿಗಿಯಾದ
reckless,0.0,-0.9,ಅಜಾಗರೂಕ
antagonistic,0.0,-0.9,ವಿರೋಧದ
burden,0.0,-0.9,ಹೊರೆ
inextricable,0.0,-0.9,ಬೇರ್ಪಡಿಸಲಾಗದ
obtrusive,0.0,-0.9,ಒಡ್ಡದ
poisonous,0.0,-0.9,ವಿಷಕಾರಿ
incommensurate,0.0,-0.9,ಅಸಮಂಜಸ
intolerablely,0.0,-0.9,ಅಸಹನೀಯವಾಗಿ
infringement,0.0,-0.9,ಉಲ್ಲಂಘನೆ
brazenness,0.0,-0.9,ಲಜ್ಜೆಗೆಟ್ಟತನ
dangerous,0.0,-0.9,ಅಪಾಯಕಾರಿ
niggle,0.0,-0.9,ನಿಗುಲು
dissatisfaction,0.0,-0.9,ಅಸಮಾಧಾನ
spendy,0.0,-0.9,ಖರ್ಚು
gimmicks,0.0,-0.9,ಗಿಮಿಕ್ಗಳು
deterioration,0.0,-0.9,ಹಾಳಾದ
touted,0.0,-0.9,ಪ್ರಚೋದಿಸಲಾಗಿದೆ
rigidness,0.0,-0.9,ಬಿಗಿತ
gritty,0.0,-0.9,ಸಮಗ್ರ
acridness,0.0,-0.9,ತೀಕ್ಷ್ಣತೆ
peculiar,0.0,-0.9,ವಿಚಿತ್ರ
beggarly,0.0,-0.9,ಭಿಕ್ಷುಕ
insufficiency,0.0,-0.9,ಕೊರತೆ
admonisher,0.0,-0.9,ಸಲಹೆಗಾರ
panders,0.0,-0.9,ಪಾಂಡರ್ಸ್
deviousness,0.0,-0.9,ಮೋಸಗೊಳಿಸುವಿಕೆ
squabbling,0.0,-0.9,ಜಗಳವಾಡುವುದು
misaligned,0.0,-0.9,ತಪ್ಪಾಗಿ ವಿನ್ಯಾಸಗೊಳಿಸಲಾಗಿದೆ
misread,0.0,-0.9,ತಪ್ಪಾಗಿ ಓದಿ
wreaked,0.0,-0.9,ನಾಶವಾಯಿತು
admonishingly,0.0,-0.9,ಎಚ್ಚರಿಕೆಯಿಂದ
worn,0.0,-0.9,ಧರಿಸುತ್ತಾರೆ
gibber,0.0,-0.9,ಗಿಬ್ಬರ್
arrogance,0.0,-0.9,ದುರಹಂಕಾರ
jealousy,0.0,-0.9,ಅಸೂಯೆ
mocking,0.0,-0.9,ಅಪಹಾಸ್ಯ
uproarious,0.0,-0.9,ಕೋಲಾಹಲ
joker,0.0,-0.9,ಜೋಕರ್
back-logged,0.0,-0.9,ಬ್ಯಾಕ್-ಲಾಗ್ ಆಗಿದೆ
meaningless,0.0,-0.9,ಅರ್ಥಹೀನ
denunciations,0.0,-0.9,ಖಂಡನೆಗಳು
insubstantial,0.0,-0.9,ಅಸಂಬದ್ಧ
lawbreaker,0.0,-0.9,ಕಾನೂನು ಮುರಿಯುವವ
offender,0.0,-0.9,ಅಪರಾಧಿ
oversimplification,0.0,-0.9,ಅತಿ ಸರಳೀಕರಣ
smolder,0.0,-0.9,ಸ್ಮೋಲ್ಡರ್
taunts,0.0,-0.9,ನಿಂದನೆಗಳು
absent-minded,0.0,-0.9,ಗೈರುಹಾಜರಿ
unyielding,0.0,-0.9,ಅನಿಯಂತ್ರಿತ
vindictive,0.0,-0.9,ಪ್ರತೀಕಾರ
galls,0.0,-0.9,ರೂಸ್ಟರ್ಗಳು
swamped,0.0,-0.9,ಜೌಗು
anti-white,0.0,-0.9,ವಿರೋಧಿ ಬಿಳಿ
bullying,0.0,-0.9,ಬೆದರಿಸುವಿಕೆ
toughness,0.0,-0.9,ಕಠಿಣತೆ
disapproval,0.0,-0.9,ಅಸಮ್ಮತಿ
anarchism,0.0,-0.9,ಅರಾಜಕತಾವಾದ
suffer,0.0,-0.9,ಬಳಲುತ್ತಿದ್ದಾರೆ
anxiousness,0.0,-0.9,ಆತಂಕ
busts,0.0,-0.9,ಬಸ್ಟ್ಗಳು
cruel,0.0,-0.9,ಕ್ರೂರ
provocative,0.0,-0.9,ಪ್ರಚೋದನಕಾರಿ
pity,0.0,-0.9,ಕರುಣೆ
fanatical,0.0,-0.9,ಮತಾಂಧ
irrecoverableness,0.0,-0.9,ಸರಿಪಡಿಸಲಾಗದಿರುವಿಕೆ
aspersion,0.0,-0.9,ಆಸ್ಪರ್ಷನ್
lorn,0.0,-0.9,ಲಾರ್ನ್
squeaks,0.0,-0.9,ಕೀರಲು ಧ್ವನಿಯಲ್ಲಿ ಹೇಳುವುದು
scorn,0.0,-0.9,ಅಪಹಾಸ್ಯ
streaky,0.0,-0.9,ಗೆರೆ
crumbling,0.0,-0.9,ಮುರಿದು ಬೀಳುತ್ತಿದೆ
pickets,0.0,-0.9,ಪಿಕೆಟ್‌ಗಳು
strut,0.0,-0.9,ಸ್ಟ್ರಟ್
heck,0.0,-0.9,ಬೀಟಿಂಗ್
far-fetched,0.0,-0.9,ದೂರದಿಂದ ಪಡೆಯಲಾಗಿದೆ
scapegoat,0.0,-0.9,ಬಲಿಪಶು
disoriented,0.0,-0.9,ದಿಗ್ಭ್ರಮೆಗೊಂಡಿದೆ
pratfall,0.0,-0.9,ಪ್ರಾಟ್ಫಾಲ್
scornful,0.0,-0.9,ಅಪಹಾಸ್ಯ
degenerately,0.0,-0.9,ಕ್ಷೀಣಗೊಳ್ಳುತ್ತದೆ
appalled,0.0,-0.9,ದಿಗಿಲುಗೊಂಡ
insultingly,0.0,-0.9,ಅವಮಾನಕರವಾಗಿ
graft,0.0,-0.9,ನಾಟಿ
