Term,PosScore,NegScore,Gujarati
inevitably,0.0,-0.9,અનિવાર્યપણે
challenging,0.0,-0.9,પડકારરૂપ
infiltrators,0.0,-0.9,ઘૂસણખોરો
harsh,0.0,-0.9,કઠોર
dire,0.0,-0.9,કહો
plebeian,0.0,-0.9,મનોરંજક
pan,0.0,-0.9,પણ
scams,0.0,-0.9,કૌભાંડો
jealousness,0.0,-0.9,ઈર્ષ્યા
arrogantly,0.0,-0.9,ઘમંડી
stupidest,0.0,-0.9,મૂર્ખ
disapproving,0.0,-0.9,નામંજૂર
scrap,0.0,-0.9,સ્ક્રેપ
demolish,0.0,-0.9,તોડી
swelled,0.0,-0.9,સોજો
rejects,0.0,-0.9,અસ્વીકાર
irksomely,0.0,-0.9,irksomely
neglected,0.0,-0.9,ઉપેક્ષિત
hideousness,0.0,-0.9,તિરસ્કાર
leery,0.0,-0.9,લીરી
uncooperative,0.0,-0.9,સહકારી
blame,0.0,-0.9,દોષ
impermissible,0.0,-0.9,અવ્યવહારુ
mortifying,0.0,-0.9,મોર્ટિફાઇંગ
bereave,0.0,-0.9,શોક
strangely,0.0,-0.9,આશ્ચર્યજનક રીતે
blunder,0.0,-0.9,ભૂલ
struggled,0.0,-0.9,સંઘર્ષ કર્યો
alienated,0.0,-0.9,પરાજિત
frenzied,0.0,-0.9,પ્રચંડ
absurdity,0.0,-0.9,વાહિયાતતા
unspeakable,0.0,-0.9,અવર્ણનીય
beguile,0.0,-0.9,બેગુઇલ
delude,0.0,-0.9,નિરાશ
violators,0.0,-0.9,ઉલ્લંઘન કરનારા
vibrating,0.0,-0.9,કંપન
baffle,0.0,-0.9,આશ્ચર્ય
bowdlerize,0.0,-0.9,બોલ્ડલરાઇઝ
turmoil,0.0,-0.9,ગરબડ
utterly,0.0,-0.9,એકદમ
shimmer,0.0,-0.9,ઝબૂકવું
frenetically,0.0,-0.9,ઉગ્રતાથી
fail,0.0,-0.9,નિષ્ફળ
messes,0.0,-0.9,અવ્યવસ્થિત
undersized,0.0,-0.9,અન્ડરસાઇઝ્ડ
fanaticism,0.0,-0.9,કટ્ટરતા
disarray,0.0,-0.9,અવ્યવસ્થિત
scold,0.0,-0.9,નિંદા
madness,0.0,-0.9,ગાંડપણ
shake,0.0,-0.9,શેક
discrepant,0.0,-0.9,બેચેન
disses,0.0,-0.9,તેમના
dubiously,0.0,-0.9,શંકાસ્પદ રીતે
irksomenesses,0.0,-0.9,irksomenesses
misrepresentation,0.0,-0.9,ખોટી રજૂઆત
nauseating,0.0,-0.9,ઉબકા
wrinkled,0.0,-0.9,કરચલીઓ
punch,0.0,-0.9,પંચ
brood,0.0,-0.9,બ્રેડ
cringes,0.0,-0.9,cringes
grudgingly,0.0,-0.9,ક્રૂરતાથી
danger,0.0,-0.9,ભય
exhaust,0.0,-0.9,એક્ઝોસ્ટ
raping,0.0,-0.9,બળાત્કાર
scandels,0.0,-0.9,સ્કેન્ડલ
brash,0.0,-0.9,ઘાટ
slumping,0.0,-0.9,મંદી
loser,0.0,-0.9,હારેલો
glitches,0.0,-0.9,અવરોધો
appalling,0.0,-0.9,ભયાનક
conspire,0.0,-0.9,કાવતરું
heartbreaking,0.0,-0.9,હ્રદયસ્પર્શી
besiege,0.0,-0.9,ઘેરો ઘેરો
blah,0.0,-0.9,blah
bad,0.0,-0.9,ખરાબ
blatant,0.0,-0.9,બેશરમ
mendacious,0.0,-0.9,અસ્પષ્ટ
submissive,0.0,-0.9,આધીન
disgraceful,0.0,-0.9,અપમાનજનક
unprofitable,0.0,-0.9,બેફામ
shady,0.0,-0.9,સંદિગ્ધ
refutes,0.0,-0.9,રદિયો
polution,0.0,-0.9,પ્રદૂષણ
stump,0.0,-0.9,સ્ટમ્પ
enraged,0.0,-0.9,ક્રોધિત
crazily,0.0,-0.9,ગાંડપણથી
over-priced,0.0,-0.9,વધુ કિંમતવાળી
unreadable,0.0,-0.9,વાંચી શકાય તેવું
satirical,0.0,-0.9,વ્યંગિક
spiteful,0.0,-0.9,કડક
radicalization,0.0,-0.9,આમૂલ
brittle,0.0,-0.9,બરડ
peril,0.0,-0.9,જોખમ
gainsayer,0.0,-0.9,ગેનસેયર
pout,0.0,-0.9,પાઉટ
illusory,0.0,-0.9,ભ્રામક
haunting,0.0,-0.9,ભૂતિયા
terror-genic,0.0,-0.9,આતંકવાદી
weep,0.0,-0.9,રડવું
downhill,0.0,-0.9,ઉતાર
whine,0.0,-0.9,બબડાટ
dislike,0.0,-0.9,નાપસંદ
wicked,0.0,-0.9,દુષ્ટ
extort,0.0,-0.9,લૂંટ
smoulder,0.0,-0.9,ધૂમ્રપાન કરનાર
darker,0.0,-0.9,ઘાટા
fume,0.0,-0.9,ધુમાડો
avalanche,0.0,-0.9,હિમપ્રપાત
break-up,0.0,-0.9,છુટુ થવું
hate,0.0,-0.9,નફરત
capricious,0.0,-0.9,તરંગી
jutter,0.0,-0.9,જટર
immoderately,0.0,-0.9,અમર
semi-retarded,0.0,-0.9,અર્ધ-મંદ
cracks,0.0,-0.9,તિરાડો
criticizing,0.0,-0.9,ટીકા
disgustfully,0.0,-0.9,ઘૃણાસ્પદ
dumping,0.0,-0.9,ડમ્પિંગ
mispronounced,0.0,-0.9,ખોટી રીતે બોલાવી
scorchingly,0.0,-0.9,scorchingly
kaput,0.0,-0.9,દરવાજો
detraction,0.0,-0.9,અવક્ષય
derisively,0.0,-0.9,ત્રાસદાયક રીતે
condemnation,0.0,-0.9,નિંદા
funnily,0.0,-0.9,મનોરંજક
sass,0.0,-0.9,sass
opponent,0.0,-0.9,વિરોધી
dungeons,0.0,-0.9,અંધાર કોટડી જેવી જગ્યાએ
scolded,0.0,-0.9,ઠપકો આપ્યો
commotions,0.0,-0.9,ઉશ્કેરાટ
subpoenas,0.0,-0.9,સબપેનસ
regretfully,0.0,-0.9,દુ: ખથી
unlawfully,0.0,-0.9,ગેરકાયદેસર રીતે
brashness,0.0,-0.9,બહાદુરી
unpopular,0.0,-0.9,અપ્રિય
dispirit,0.0,-0.9,કાiritવું
conspicuously,0.0,-0.9,સ્પષ્ટપણે
insanely,0.0,-0.9,ગાંડપણથી
incredulous,0.0,-0.9,અતુલ્ય
indifferent,0.0,-0.9,ઉદાસીન
racists,0.0,-0.9,જાતિવાદીઓ
impunity,0.0,-0.9,મુક્તિ
sorrowful,0.0,-0.9,દુ: ખી
unhealthy,0.0,-0.9,બિનઆરોગ્યપ્રદ
critical,0.0,-0.9,જટિલ
debaucher,0.0,-0.9,ડીબેચર
gawk,0.0,-0.9,ગawક
doggedly,0.0,-0.9,કૂતરાપૂર્વક
disrespectable,0.0,-0.9,અનાદરકારક
2-faces,0.0,-0.9,2-ચહેરાઓ
disgustful,0.0,-0.9,ઘૃણાસ્પદ
flicering,0.0,-0.9,flication
drips,0.0,-0.9,ટીપાં
evasion,0.0,-0.9,કરચોરી
indefensible,0.0,-0.9,અનિશ્ચિત
infuriate,0.0,-0.9,ઉશ્કેરવું
aggrieve,0.0,-0.9,દુrieખાવો
ludicrous,0.0,-0.9,હાસ્યાસ્પદ
misfortune,0.0,-0.9,કમનસીબી
frigging,0.0,-0.9,ફ્રિગિંગ
malevolent,0.0,-0.9,દુષ્ટ
monstrosities,0.0,-0.9,એકવિધતા
avaricious,0.0,-0.9,અસ્પષ્ટ
stench,0.0,-0.9,દુર્ગંધ
domineering,0.0,-0.9,વર્ચસ્વ
troublesomely,0.0,-0.9,મુશ્કેલીથી
buckle,0.0,-0.9,બકલ
confounded,0.0,-0.9,મૂંઝાયેલ
stumps,0.0,-0.9,સ્ટમ્પ્સ
judders,0.0,-0.9,નિર્ણાયકો
smut,0.0,-0.9,સ્મટ
terrorism,0.0,-0.9,આતંકવાદ
undignified,0.0,-0.9,અજ્ignાત
wack,0.0,-0.9,વેક
mordantly,0.0,-0.9,mordantly
uncreative,0.0,-0.9,અવાસ્તવિક
adamantly,0.0,-0.9,અડગ રીતે
incompetent,0.0,-0.9,અસમર્થ
disturbance,0.0,-0.9,ખલેલ
over-acted,0.0,-0.9,વધુ અભિનય
enflame,0.0,-0.9,enflame
slaves,0.0,-0.9,ગુલામો
stealing,0.0,-0.9,ચોરી
unconstitutional,0.0,-0.9,ગેરબંધારણીય
snobbish,0.0,-0.9,સ્નોબિશ
gaffe,0.0,-0.9,ભૂલ
ungrateful,0.0,-0.9,કૃતજ્
spookier,0.0,-0.9,સ્પોકિયર
backwood,0.0,-0.9,બેકવુડ
derisiveness,0.0,-0.9,ઉપદ્રવ
squabble,0.0,-0.9,સ્ક્વોબલ
inflammed,0.0,-0.9,બળતરા
decadent,0.0,-0.9,અધોગતિવાળું
eschew,0.0,-0.9,eschew
marginal,0.0,-0.9,સીમાંત
addicting,0.0,-0.9,વ્યસની
fatefully,0.0,-0.9,કમનસીબે
distracting,0.0,-0.9,વિચલિત
penalize,0.0,-0.9,દંડ
bearish,0.0,-0.9,બેરિશ
lull,0.0,-0.9,લુલ
expire,0.0,-0.9,સમાપ્ત થાય છે
betrayals,0.0,-0.9,વિશ્વાસઘાત
bunk,0.0,-0.9,બંક
feebleminded,0.0,-0.9,કમજોર
f**k,0.0,-0.9,એફ ** કે
inelegant,0.0,-0.9,નકામું
ranted,0.0,-0.9,ચાલી હતી
scandel,0.0,-0.9,કૌભાંડ
amputate,0.0,-0.9,વિચ્છેદિત
hard-liner,0.0,-0.9,સખત લાઇનર
exclusion,0.0,-0.9,બાકાત
drags,0.0,-0.9,ખેંચે છે
strangest,0.0,-0.9,વિચિત્ર
superstitious,0.0,-0.9,અંધશ્રદ્ધાળુ
pry,0.0,-0.9,પી.આર.
shaky,0.0,-0.9,અસ્થિર
condemn,0.0,-0.9,નિંદા
abolish,0.0,-0.9,નાબૂદ
accusation,0.0,-0.9,આરોપ
irregularity,0.0,-0.9,અનિયમિતતા
lies,0.0,-0.9,ખોટું
premeditated,0.0,-0.9,પ્રિમેડેટેડ
fault,0.0,-0.9,ખામી
puzzling,0.0,-0.9,કોયડારૂપ
suspicious,0.0,-0.9,શંકાસ્પદ
unattractive,0.0,-0.9,અપ્રાકૃતિક
delusional,0.0,-0.9,ભ્રામક
ungovernable,0.0,-0.9,અવ્યવસ્થિત
injustices,0.0,-0.9,અન્યાય
limits,0.0,-0.9,મર્યાદા
ultimatum,0.0,-0.9,અલ્ટીમેટમ
implode,0.0,-0.9,પ્રોત્સાહન
covetous,0.0,-0.9,લોભી
louder,0.0,-0.9,મોટેથી
monstrous,0.0,-0.9,રાક્ષસ
monstrously,0.0,-0.9,ભયંકર રીતે
misstatement,0.0,-0.9,ગેરવર્તન
motley,0.0,-0.9,મોટલી
carp,0.0,-0.9,કાર્પ
estranged,0.0,-0.9,વિચિત્ર
bumping,0.0,-0.9,બમ્પિંગ
fussy,0.0,-0.9,મિથ્યાડંબરયુક્ત
irksomeness,0.0,-0.9,કર્કશતા
puny,0.0,-0.9,સજ્જ
dripped,0.0,-0.9,ટપક્યો
imperious,0.0,-0.9,અસ્પષ્ટ
confused,0.0,-0.9,મૂંઝવણમાં
discomfort,0.0,-0.9,અગવડતા
jealous,0.0,-0.9,ઈર્ષ્યા
neurotically,0.0,-0.9,ન્યુરોટલી રીતે
guilty,0.0,-0.9,દોષિત
flagging,0.0,-0.9,ધ્વજવંદન
refusal,0.0,-0.9,ઇનકાર
litigious,0.0,-0.9,દાવો માંડવો
scuff,0.0,-0.9,સ્ફuffફ
tragedy,0.0,-0.9,દુર્ઘટના
ailing,0.0,-0.9,બીમારી
secretive,0.0,-0.9,ગુપ્ત
cocky,0.0,-0.9,ટોળું
primitive,0.0,-0.9,આદિમ
effigy,0.0,-0.9,પુતળા
fatcat,0.0,-0.9,ફેટકેટ
paupers,0.0,-0.9,paupers
bullies,0.0,-0.9,બદમાશો
vanity,0.0,-0.9,મિથ્યાભિમાન
stooge,0.0,-0.9,હાલાકી
inhospitable,0.0,-0.9,નિવાસસ્થાન
tragically,0.0,-0.9,દુgખદ રીતે
troublesome,0.0,-0.9,મુશ્કેલીકારક
outcry,0.0,-0.9,રડવું
displeasing,0.0,-0.9,નારાજ
degradingly,0.0,-0.9,અધમ રીતે
scrambles,0.0,-0.9,રખાતા
impatiently,0.0,-0.9,અધીરાઈથી
maddeningly,0.0,-0.9,ગાંડપણથી
unpleasant,0.0,-0.9,અપ્રિય
craze,0.0,-0.9,ક્રેઝ
devastatingly,0.0,-0.9,વિનાશક રીતે
unwanted,0.0,-0.9,અનિચ્છનીય
provoke,0.0,-0.9,ઉશ્કેરવું
impolitely,0.0,-0.9,અવિવેકીથી
sneaky,0.0,-0.9,સ્નીકી
unsupported,0.0,-0.9,અસમર્થિત
languish,0.0,-0.9,સુસ્ત
swindle,0.0,-0.9,swindle
resentment,0.0,-0.9,રોષ
dust,0.0,-0.9,ધૂળ
bloodshed,0.0,-0.9,લોહિયાળ
shirk,0.0,-0.9,શિર્ક
perplexity,0.0,-0.9,મૂંઝવણ
impiety,0.0,-0.9,અપૂર્ણતા
aggressor,0.0,-0.9,આક્રમણ કરનાર
forbidding,0.0,-0.9,મનાઇ
demean,0.0,-0.9,માનવું
inconsequential,0.0,-0.9,અસંગત
disliked,0.0,-0.9,નાપસંદ
heretical,0.0,-0.9,વિધર્મી
tetchily,0.0,-0.9,tetchily
steep,0.0,-0.9,બેહદ
unbelievable,0.0,-0.9,અવિશ્વસનીય
chill,0.0,-0.9,મરચી
unfulfilled,0.0,-0.9,અપૂર્ણ
oversimplify,0.0,-0.9,ઓવરસિમ્પ્લીફાય
accost,0.0,-0.9,આરોપ
ambivalent,0.0,-0.9,અસ્પષ્ટ
damn,0.0,-0.9,ધિક્કાર
forgetful,0.0,-0.9,ભૂલી
undermine,0.0,-0.9,ઓછું કરવું
meltdown,0.0,-0.9,મેલ્ટડાઉન
mobster,0.0,-0.9,ટોળું
overheat,0.0,-0.9,વધુ ગરમ
undermined,0.0,-0.9,અલ્પ
loophole,0.0,-0.9,આંટીઘૂંટી
plunder,0.0,-0.9,લૂંટ
screwy,0.0,-0.9,ખરાબ
fustigate,0.0,-0.9,ધસારો
muddy,0.0,-0.9,કાદવ
deficiency,0.0,-0.9,ઉણપ
mulish,0.0,-0.9,mulish
coupists,0.0,-0.9,કમ્યુનિસ્ટ
subvert,0.0,-0.9,અધોગતિ
plagiarize,0.0,-0.9,ચોરી કરવી
impair,0.0,-0.9,ક્ષતિ
jutters,0.0,-0.9,જટર્સ
sufferers,0.0,-0.9,પીડિતો
deadweight,0.0,-0.9,ડેડવેઇટ
filth,0.0,-0.9,મલિનતા
unraveled,0.0,-0.9,ગૂંચ કા .વી
flee,0.0,-0.9,ભાગી જવુ
rude,0.0,-0.9,અસંસ્કારી
dissolution,0.0,-0.9,વિસર્જન
patronize,0.0,-0.9,સમર્થન આપવું
manipulative,0.0,-0.9,ચાલાકી
peculiarly,0.0,-0.9,વિચિત્ર રીતે
dark,0.0,-0.9,શ્યામ
notoriety,0.0,-0.9,કુખ્યાત
bewilderingly,0.0,-0.9,આશ્ચર્યજનક રીતે
hardball,0.0,-0.9,હાર્ડબ .લ
pompous,0.0,-0.9,ધાંધલ
spew,0.0,-0.9,જોડવું
motionless,0.0,-0.9,ગતિહીન
negatives,0.0,-0.9,નકારાત્મક
stifling,0.0,-0.9,દબાવવું
addicts,0.0,-0.9,વ્યસનીઓ
cramp,0.0,-0.9,ખેંચાણ
lone,0.0,-0.9,એકલો
unsecure,0.0,-0.9,અસુરક્ષિત
disingenuous,0.0,-0.9,અસ્પષ્ટ
chafe,0.0,-0.9,છરા
fabrication,0.0,-0.9,ઉત્પાદન
died,0.0,-0.9,મૃત્યુ પામ્યા
frustration,0.0,-0.9,હતાશા
disillusionment,0.0,-0.9,મોહ
long-winded,0.0,-0.9,લાંબા વાયુવાળો
smudging,0.0,-0.9,smudging
burdensomely,0.0,-0.9,બોજારૂપ રીતે
bumps,0.0,-0.9,મુશ્કેલીઓ
arduously,0.0,-0.9,કઠોરતાથી
fatalistically,0.0,-0.9,જીવલેણ રીતે
militancy,0.0,-0.9,આતંકવાદ
noxious,0.0,-0.9,હાનિકારક
sulk,0.0,-0.9,સલ્ક
superfluous,0.0,-0.9,અનાવશ્યક
complicit,0.0,-0.9,જટિલ
choleric,0.0,-0.9,કોલેરિક
sunk,0.0,-0.9,ડૂબી ગયો
skepticism,0.0,-0.9,સંશયવાદ
unreachable,0.0,-0.9,પહોંચી શકાય તેવું
commiserate,0.0,-0.9,કમ્યુરેટ કરો
deprived,0.0,-0.9,વંચિત
traitorously,0.0,-0.9,દેશદ્રોહી
zombie,0.0,-0.9,ઝોમ્બી
harried,0.0,-0.9,હેરીડ
outbreak,0.0,-0.9,મહામારીનું એકદમથી ફાટી નીકળવું
inteferes,0.0,-0.9,દખલ કરે છે
emphatic,0.0,-0.9,ભારપૂર્વક
incense,0.0,-0.9,ધૂપ
hated,0.0,-0.9,નફરત
overrated,0.0,-0.9,ઓવરરેટેડ
irate,0.0,-0.9,ઇરેટ
hinder,0.0,-0.9,અવરોધ
gasp,0.0,-0.9,હાંફવું
excruciatingly,0.0,-0.9,ઉત્તેજક રીતે
snarl,0.0,-0.9,નાસ્તો
freezing,0.0,-0.9,ઠંડું
wrath,0.0,-0.9,ક્રોધ
farcical,0.0,-0.9,farcical
ineptitude,0.0,-0.9,અસ્પષ્ટતા
ferocity,0.0,-0.9,વિકરાળતા
underpowered,0.0,-0.9,અંડરપાવર્ડ
improbable,0.0,-0.9,અસંભવિત
fearfully,0.0,-0.9,ડરથી
agonizing,0.0,-0.9,વેદનાકારી
puppets,0.0,-0.9,કઠપૂતળી
noises,0.0,-0.9,અવાજ
refuses,0.0,-0.9,ના પાડી
remorse,0.0,-0.9,પસ્તાવો
addicted,0.0,-0.9,વ્યસની
defects,0.0,-0.9,ખામી
lethargy,0.0,-0.9,સુસ્તી
combust,0.0,-0.9,કમ્બસ્ટ
annoyed,0.0,-0.9,નારાજ
disdained,0.0,-0.9,અવગણવું
skittishly,0.0,-0.9,સ્કિટિશાઇલી
dissappointing,0.0,-0.9,નિરાશાજનક
sugar-coated,0.0,-0.9,સુગર-કોટેડ
dragged,0.0,-0.9,ખેંચીને
mashed,0.0,-0.9,છૂંદેલા
falls,0.0,-0.9,પડે છે
depraved,0.0,-0.9,અવ્યવસ્થિત
darken,0.0,-0.9,અંધારું
ruins,0.0,-0.9,ખંડેર
stiffness,0.0,-0.9,જડતા
two-faces,0.0,-0.9,બે ચહેરાઓ
sloooow,0.0,-0.9,સ્લોઉ
direness,0.0,-0.9,તેઓ છે
inconsistence,0.0,-0.9,અસંગતતા
wily,0.0,-0.9,વિલી
abyss,0.0,-0.9,પાતાળ
burn,0.0,-0.9,બર્ન
blabber,0.0,-0.9,બ્લેબર
tediously,0.0,-0.9,કંટાળાજનક
hostile,0.0,-0.9,પ્રતિકૂળ
oblique,0.0,-0.9,ત્રાંસી
intractable,0.0,-0.9,અવ્યવસ્થિત
despicably,0.0,-0.9,તિરસ્કારથી
fanatics,0.0,-0.9,કટ્ટરપંથીઓ
fury,0.0,-0.9,પ્રકોપ
imperfections,0.0,-0.9,અપૂર્ણતા
draconic,0.0,-0.9,ડ્રેકોનિક
kook,0.0,-0.9,ઉકાળો
instable,0.0,-0.9,અસ્થિર
carnage,0.0,-0.9,હત્યાકાંડ
squeals,0.0,-0.9,squeals
reproach,0.0,-0.9,ઠપકો
rut,0.0,-0.9,રટ
taut,0.0,-0.9,ઝટકો
reckless,0.0,-0.9,બેદરકાર
antagonistic,0.0,-0.9,વિરોધી
burden,0.0,-0.9,બોજ
inextricable,0.0,-0.9,અસહ્ય
obtrusive,0.0,-0.9,અવરોધક
poisonous,0.0,-0.9,ઝેરી
incommensurate,0.0,-0.9,અપૂર્ણ
intolerablely,0.0,-0.9,અસહ્ય
infringement,0.0,-0.9,ઉલ્લંઘન
brazenness,0.0,-0.9,બેશરમ
dangerous,0.0,-0.9,ખતરનાક
niggle,0.0,-0.9,નિગલ
dissatisfaction,0.0,-0.9,અસંતોષ
spendy,0.0,-0.9,ખર્ચ
gimmicks,0.0,-0.9,ખેલ
deterioration,0.0,-0.9,બગડવી
touted,0.0,-0.9,દલીલ કરી
rigidness,0.0,-0.9,કઠોરતા
gritty,0.0,-0.9,કઠોર
acridness,0.0,-0.9,એસિડનેસ
peculiar,0.0,-0.9,વિચિત્ર
beggarly,0.0,-0.9,ભિક્ષુક
insufficiency,0.0,-0.9,અપૂર્ણતા
admonisher,0.0,-0.9,સલાહ આપનાર
panders,0.0,-0.9,panders
deviousness,0.0,-0.9,કુતૂહલ
squabbling,0.0,-0.9,સ્ક્વbબ્લિંગ
misaligned,0.0,-0.9,ખોટી સાચી
misread,0.0,-0.9,ખોટું વાંચવું
wreaked,0.0,-0.9,નાશ પામ્યો
admonishingly,0.0,-0.9,સલાહ આપી
worn,0.0,-0.9,પહેરવામાં
gibber,0.0,-0.9,ગિબર
arrogance,0.0,-0.9,ઘમંડ
jealousy,0.0,-0.9,ઈર્ષ્યા
mocking,0.0,-0.9,મજાક
uproarious,0.0,-0.9,ખળભળાટ મચી ગયો
joker,0.0,-0.9,જોકર
back-logged,0.0,-0.9,બેક-લ loggedગ ઇન
meaningless,0.0,-0.9,અર્થહીન
denunciations,0.0,-0.9,તિરસ્કાર
insubstantial,0.0,-0.9,અનિવાર્ય
lawbreaker,0.0,-0.9,કાયદો ભંગ કરનાર
offender,0.0,-0.9,ગુનેગાર
oversimplification,0.0,-0.9,ઓવરસિમ્પિલીફિકેશન
smolder,0.0,-0.9,ધૂમ્રપાન કરનાર
taunts,0.0,-0.9,ટાંટ
absent-minded,0.0,-0.9,ગેરહાજર
unyielding,0.0,-0.9,અનહિલ્ડિંગ
vindictive,0.0,-0.9,પ્રતિસ્પર્ધી
galls,0.0,-0.9,મરઘીઓ
swamped,0.0,-0.9,સ્વેમ્પ્ડ
anti-white,0.0,-0.9,સફેદ વિરોધી
bullying,0.0,-0.9,ગુંડાગીરી
toughness,0.0,-0.9,કઠિનતા
disapproval,0.0,-0.9,અસ્વીકાર
anarchism,0.0,-0.9,અરાજકતા
suffer,0.0,-0.9,સહન
anxiousness,0.0,-0.9,ચિંતા
busts,0.0,-0.9,બસો
cruel,0.0,-0.9,ક્રૂર
provocative,0.0,-0.9,ઉશ્કેરણીજનક
pity,0.0,-0.9,દયા
fanatical,0.0,-0.9,કટ્ટરપંથી
irrecoverableness,0.0,-0.9,બદલી ન શકાય તેવું
aspersion,0.0,-0.9,આક્રમણ
lorn,0.0,-0.9,લોર્ન
squeaks,0.0,-0.9,squeaks
scorn,0.0,-0.9,તિરસ્કાર
streaky,0.0,-0.9,સ્ટ્રેકી
crumbling,0.0,-0.9,ક્ષીણ થઈ જવું
