Term,PosScore,NegScore,Tamil
refutes,0.0,-0.9,மறுக்கிறது
polution,0.0,-0.9,மாசு
stump,0.0,-0.9,ஸ்டம்ப்
enraged,0.0,-0.9,கோபம்
crazily,0.0,-0.9,பைத்தியம்
over-priced,0.0,-0.9,அதிக விலை
unreadable,0.0,-0.9,படிக்க முடியாதது
satirical,0.0,-0.9,நையாண்டி
spiteful,0.0,-0.9,வெறுக்கத்தக்க
radicalization,0.0,-0.9,தீவிரமயமாக்கல்
brittle,0.0,-0.9,உடையக்கூடியது
peril,0.0,-0.9,ஆபத்து
gainsayer,0.0,-0.9,ஆதாயதாரர்
pout,0.0,-0.9,pout
illusory,0.0,-0.9,மாயை
haunting,0.0,-0.9,பேய்
terror-genic,0.0,-0.9,பயங்கரவாத-மரபணு
weep,0.0,-0.9,அழ
downhill,0.0,-0.9,கீழ்நோக்கி
whine,0.0,-0.9,சிணுங்கு
dislike,0.0,-0.9,வெறுப்பு
wicked,0.0,-0.9,பொல்லாத
extort,0.0,-0.9,மிரட்டி பணம் பறித்தல்
smoulder,0.0,-0.9,புகைப்பிடிக்கும்
darker,0.0,-0.9,இருண்ட
fume,0.0,-0.9,புகை
avalanche,0.0,-0.9,பனிச்சரிவு
break-up,0.0,-0.9,உடைத்தல்
hate,0.0,-0.9,வெறுப்பு
capricious,0.0,-0.9,கேப்ரிசியோஸ்
jutter,0.0,-0.9,ஜட்டர்
immoderately,0.0,-0.9,அளவற்ற
semi-retarded,0.0,-0.9,அரை மந்தநிலை
cracks,0.0,-0.9,விரிசல்
criticizing,0.0,-0.9,விமர்சித்தல்
disgustfully,0.0,-0.9,வெறுக்கத்தக்க வகையில்
dumping,0.0,-0.9,கொட்டுதல்
mispronounced,0.0,-0.9,தவறாக உச்சரிக்கப்படுகிறது
scorchingly,0.0,-0.9,எரிச்சலுடன்
kaput,0.0,-0.9,வாயில்
detraction,0.0,-0.9,விலகல்
derisively,0.0,-0.9,ஏளனமாக
condemnation,0.0,-0.9,கண்டனம்
funnily,0.0,-0.9,வேடிக்கையாக
sass,0.0,-0.9,சாஸ்
opponent,0.0,-0.9,எதிர்ப்பாளர்
dungeons,0.0,-0.9,நிலவறைகள்
scolded,0.0,-0.9,திட்டினேன்
commotions,0.0,-0.9,மூளையதிர்ச்சிகள்
subpoenas,0.0,-0.9,subpoenas
regretfully,0.0,-0.9,வருத்தத்துடன்
unlawfully,0.0,-0.9,சட்டவிரோதமாக
brashness,0.0,-0.9,துணிச்சல்
unpopular,0.0,-0.9,பிரபலமற்றது
dispirit,0.0,-0.9,dispirit
conspicuously,0.0,-0.9,வெளிப்படையாக
insanely,0.0,-0.9,மிகவும்
incredulous,0.0,-0.9,நம்பமுடியாத
indifferent,0.0,-0.9,அலட்சியமாக
racists,0.0,-0.9,இனவாதிகள்
impunity,0.0,-0.9,தண்டனை
sorrowful,0.0,-0.9,துக்ககரமான
unhealthy,0.0,-0.9,ஆரோக்கியமற்றது
critical,0.0,-0.9,முக்கியமான
debaucher,0.0,-0.9,துஷ்பிரயோகம்
gawk,0.0,-0.9,gawk
doggedly,0.0,-0.9,வெறித்தனமாக
disrespectable,0.0,-0.9,அவமரியாதைக்குரியது
2-faces,0.0,-0.9,2-முகங்கள்
disgustful,0.0,-0.9,அருவருப்பான
flicering,0.0,-0.9,பிளவு
drips,0.0,-0.9,சொட்டுகள்
evasion,0.0,-0.9,ஏய்ப்பு
indefensible,0.0,-0.9,விவரிக்க முடியாதது
infuriate,0.0,-0.9,கோபம்
aggrieve,0.0,-0.9,வேதனை
ludicrous,0.0,-0.9,நகைப்புக்குரியது
misfortune,0.0,-0.9,துரதிர்ஷ்டம்
frigging,0.0,-0.9,frigging
malevolent,0.0,-0.9,தீங்கு விளைவிக்கும்
monstrosities,0.0,-0.9,மான்ஸ்ட்ரோசிட்டீஸ்
avaricious,0.0,-0.9,அவதூறு
stench,0.0,-0.9,துர்நாற்றம்
domineering,0.0,-0.9,ஆதிக்கம் செலுத்துதல்
troublesomely,0.0,-0.9,தொந்தரவாக
buckle,0.0,-0.9,கொக்கி
confounded,0.0,-0.9,குழப்பம்
stumps,0.0,-0.9,ஸ்டம்புகள்
judders,0.0,-0.9,நீதிபதிகள்
smut,0.0,-0.9,ஸ்மட்
terrorism,0.0,-0.9,பயங்கரவாதம்
undignified,0.0,-0.9,undignified
wack,0.0,-0.9,wack
mordantly,0.0,-0.9,மிக மோசமாக
uncreative,0.0,-0.9,uncreative
adamantly,0.0,-0.9,பிடிவாதமாக
incompetent,0.0,-0.9,திறமையற்றவர்
disturbance,0.0,-0.9,இடையூறு
over-acted,0.0,-0.9,அதிகமாக செயல்பட்டது
enflame,0.0,-0.9,enflame
slaves,0.0,-0.9,அடிமைகள்
stealing,0.0,-0.9,திருடுவது
unconstitutional,0.0,-0.9,அரசியலமைப்பிற்கு விரோதமானது
snobbish,0.0,-0.9,snobbish
gaffe,0.0,-0.9,தவறு
ungrateful,0.0,-0.9,நன்றியற்றவர்
spookier,0.0,-0.9,ஸ்பூக்கியர்
backwood,0.0,-0.9,பேக்வுட்
derisiveness,0.0,-0.9,ஏளனம்
squabble,0.0,-0.9,சண்டை
inflammed,0.0,-0.9,அழற்சி
decadent,0.0,-0.9,decadent
eschew,0.0,-0.9,eschew
marginal,0.0,-0.9,விளிம்பு
addicting,0.0,-0.9,அடிமையாதல்
fatefully,0.0,-0.9,விதியுடன்
distracting,0.0,-0.9,கவனத்தை சிதறடிக்கும்
penalize,0.0,-0.9,அபராதம்
bearish,0.0,-0.9,கரடி
lull,0.0,-0.9,மந்தமான
expire,0.0,-0.9,காலாவதியாகும்
betrayals,0.0,-0.9,துரோகங்கள்
bunk,0.0,-0.9,பங்க்
feebleminded,0.0,-0.9,பலவீனமான
f**k,0.0,-0.9,f ** கே
inelegant,0.0,-0.9,inelegant
ranted,0.0,-0.9,ranted
scandel,0.0,-0.9,ஊழல்
amputate,0.0,-0.9,வெட்டப்பட்டது
hard-liner,0.0,-0.9,கடின லைனர்
exclusion,0.0,-0.9,விலக்கு
drags,0.0,-0.9,இழுக்கிறது
strangest,0.0,-0.9,விசித்திரமான
superstitious,0.0,-0.9,மூடநம்பிக்கை
pry,0.0,-0.9,pry
shaky,0.0,-0.9,நடுங்கும்
condemn,0.0,-0.9,கண்டனம்
abolish,0.0,-0.9,ஒழித்தல்
accusation,0.0,-0.9,குற்றச்சாட்டு
irregularity,0.0,-0.9,ஒழுங்கற்ற தன்மை
lies,0.0,-0.9,பொய்கள்
premeditated,0.0,-0.9,முன்கூட்டியே
fault,0.0,-0.9,தவறு
puzzling,0.0,-0.9,குழப்பமான
suspicious,0.0,-0.9,சந்தேகத்திற்குரியது
unattractive,0.0,-0.9,அழகற்ற
delusional,0.0,-0.9,மருட்சி
ungovernable,0.0,-0.9,கட்டுப்படுத்த முடியாதது
injustices,0.0,-0.9,அநீதிகள்
limits,0.0,-0.9,வரம்புகள்
ultimatum,0.0,-0.9,இறுதி எச்சரிக்கை
implode,0.0,-0.9,வெடிக்க
covetous,0.0,-0.9,பேராசை
louder,0.0,-0.9,சத்தமாக
monstrous,0.0,-0.9,கொடூரமான
monstrously,0.0,-0.9,கொடூரமாக
misstatement,0.0,-0.9,தவறான விளக்கம்
motley,0.0,-0.9,மோட்லி
carp,0.0,-0.9,கெண்டை
estranged,0.0,-0.9,பிரிக்கப்பட்ட
bumping,0.0,-0.9,மோதியது
fussy,0.0,-0.9,வம்பு
irksomeness,0.0,-0.9,irksomeness
puny,0.0,-0.9,puny
dripped,0.0,-0.9,சொட்டியது
imperious,0.0,-0.9,impious
confused,0.0,-0.9,குழப்பமான
discomfort,0.0,-0.9,அச om கரியம்
jealous,0.0,-0.9,பொறாமை
neurotically,0.0,-0.9,நரம்பியல் ரீதியாக
guilty,0.0,-0.9,குற்ற உணர்வு
flagging,0.0,-0.9,கொடியிடுதல்
refusal,0.0,-0.9,மறுப்பு
litigious,0.0,-0.9,வழக்கு
scuff,0.0,-0.9,scuff
tragedy,0.0,-0.9,சோகம்
ailing,0.0,-0.9,நோய்வாய்ப்பட்டது
secretive,0.0,-0.9,ரகசியமானது
cocky,0.0,-0.9,சேவல்
primitive,0.0,-0.9,பழமையானது
effigy,0.0,-0.9,உருவம்
fatcat,0.0,-0.9,fatcat
paupers,0.0,-0.9,paupers
bullies,0.0,-0.9,கொடுமைப்படுத்துகிறது
vanity,0.0,-0.9,வேனிட்டி
stooge,0.0,-0.9,கைக்கூலி
inhospitable,0.0,-0.9,விருந்தோம்பல்
tragically,0.0,-0.9,சோகமாக
troublesome,0.0,-0.9,தொந்தரவாக இருக்கிறது
outcry,0.0,-0.9,கூக்குரலிடுங்கள்
displeasing,0.0,-0.9,விரும்பத்தகாத
degradingly,0.0,-0.9,இழிவாக
scrambles,0.0,-0.9,துருவல்
impatiently,0.0,-0.9,பொறுமையின்றி
maddeningly,0.0,-0.9,வெறித்தனமாக
unpleasant,0.0,-0.9,விரும்பத்தகாத
craze,0.0,-0.9,கிராஸ்
devastatingly,0.0,-0.9,பேரழிவு தரும்
unwanted,0.0,-0.9,தேவையற்றது
provoke,0.0,-0.9,தூண்டிவிடு
impolitely,0.0,-0.9,துல்லியமாக
sneaky,0.0,-0.9,ஸ்னீக்கி
unsupported,0.0,-0.9,ஆதரிக்கப்படவில்லை
languish,0.0,-0.9,சோர்வு
swindle,0.0,-0.9,மோசடி
resentment,0.0,-0.9,மனக்கசப்பு
dust,0.0,-0.9,தூசி
bloodshed,0.0,-0.9,இரத்தக்களரி
shirk,0.0,-0.9,ஷிர்க்
perplexity,0.0,-0.9,குழப்பம்
impiety,0.0,-0.9,impiety
aggressor,0.0,-0.9,ஆக்கிரமிப்பாளர்
forbidding,0.0,-0.9,தடைசெய்கிறது
demean,0.0,-0.9,கீழ்த்தரமான
inconsequential,0.0,-0.9,பொருத்தமற்றது
disliked,0.0,-0.9,விரும்பவில்லை
heretical,0.0,-0.9,மதவெறி
tetchily,0.0,-0.9,tetchily
steep,0.0,-0.9,செங்குத்தான
unbelievable,0.0,-0.9,நம்பமுடியாதது
chill,0.0,-0.9,குளிர்ச்சியுங்கள்
unfulfilled,0.0,-0.9,நிறைவேறவில்லை
oversimplify,0.0,-0.9,மிகைப்படுத்து
accost,0.0,-0.9,accost
ambivalent,0.0,-0.9,தெளிவற்ற
damn,0.0,-0.9,அடடா
forgetful,0.0,-0.9,மறதி
undermine,0.0,-0.9,குறைமதிப்பிற்கு உட்படுத்துங்கள்
meltdown,0.0,-0.9,கரைப்பு
mobster,0.0,-0.9,கும்பல்
overheat,0.0,-0.9,அதிக வெப்பம்
undermined,0.0,-0.9,குறைமதிப்பிற்கு உட்படுத்தப்பட்டது
loophole,0.0,-0.9,ஓட்டை
plunder,0.0,-0.9,கொள்ளை
screwy,0.0,-0.9,திருகு
fustigate,0.0,-0.9,fustiate
muddy,0.0,-0.9,சேற்று
deficiency,0.0,-0.9,குறைபாடு
mulish,0.0,-0.9,முலிஷ்
coupists,0.0,-0.9,கூப்பிஸ்டுகள்
subvert,0.0,-0.9,subvert
plagiarize,0.0,-0.9,திருட்டு
impair,0.0,-0.9,பாதிப்பு
jutters,0.0,-0.9,jutters
sufferers,0.0,-0.9,பாதிக்கப்பட்டவர்கள்
deadweight,0.0,-0.9,இறந்த எடை
filth,0.0,-0.9,அசுத்தம்
unraveled,0.0,-0.9,அவிழ்ந்தது
flee,0.0,-0.9,தப்பி ஓடு
rude,0.0,-0.9,முரட்டுத்தனமாக
dissolution,0.0,-0.9,கலைப்பு
patronize,0.0,-0.9,புரவலர்
manipulative,0.0,-0.9,கையாளுதல்
peculiarly,0.0,-0.9,விசித்திரமாக
dark,0.0,-0.9,இருள்
notoriety,0.0,-0.9,இழிவு
bewilderingly,0.0,-0.9,திகைப்பூட்டுகிறது
hardball,0.0,-0.9,ஹார்ட்பால்
pompous,0.0,-0.9,ஆடம்பரமான
spew,0.0,-0.9,ஸ்பூ
motionless,0.0,-0.9,அசைவற்ற
negatives,0.0,-0.9,எதிர்மறைகள்
stifling,0.0,-0.9,திணறல்
addicts,0.0,-0.9,அடிமையானவர்கள்
cramp,0.0,-0.9,பிடிப்பு
lone,0.0,-0.9,தனி
unsecure,0.0,-0.9,பாதுகாப்பற்றது
disingenuous,0.0,-0.9,குழப்பமான
chafe,0.0,-0.9,chafe
fabrication,0.0,-0.9,உற்பத்தி
died,0.0,-0.9,இறந்தார்
frustration,0.0,-0.9,விரக்தி
disillusionment,0.0,-0.9,ஏமாற்றம்
long-winded,0.0,-0.9,நீண்ட காற்று
smudging,0.0,-0.9,smudging
burdensomely,0.0,-0.9,சுமையாக
bumps,0.0,-0.9,புடைப்புகள்
arduously,0.0,-0.9,கடினமாக
fatalistically,0.0,-0.9,அபாயகரமான
militancy,0.0,-0.9,போர்க்குணம்
noxious,0.0,-0.9,தீங்கு விளைவிக்கும்
sulk,0.0,-0.9,sulk
superfluous,0.0,-0.9,மிதமிஞ்சிய
complicit,0.0,-0.9,உடந்தையாக
choleric,0.0,-0.9,கோலெரிக்
sunk,0.0,-0.9,மூழ்கியது
skepticism,0.0,-0.9,சந்தேகம்
unreachable,0.0,-0.9,அணுக முடியாதது
commiserate,0.0,-0.9,commiserate
deprived,0.0,-0.9,இழந்தது
traitorously,0.0,-0.9,துரோகமாக
zombie,0.0,-0.9,ஜாம்பி
harried,0.0,-0.9,அவசரமாக
outbreak,0.0,-0.9,தீவிர நோய் பரவல்
inteferes,0.0,-0.9,குறுக்கிடுகிறது
emphatic,0.0,-0.9,உறுதியானது
incense,0.0,-0.9,தூப
hated,0.0,-0.9,வெறுத்தேன்
overrated,0.0,-0.9,மிகைப்படுத்தப்பட்ட
irate,0.0,-0.9,irate
hinder,0.0,-0.9,தடை
gasp,0.0,-0.9,வாயு
excruciatingly,0.0,-0.9,துன்பகரமான
snarl,0.0,-0.9,சிற்றுண்டி
freezing,0.0,-0.9,உறைபனி
wrath,0.0,-0.9,கோபம்
farcical,0.0,-0.9,farcical
ineptitude,0.0,-0.9,திறமையின்மை
ferocity,0.0,-0.9,முரட்டுத்தனம்
underpowered,0.0,-0.9,கீழ்நோக்கி
improbable,0.0,-0.9,சாத்தியமற்றது
fearfully,0.0,-0.9,பயத்துடன்
agonizing,0.0,-0.9,வேதனையளிக்கிறது
puppets,0.0,-0.9,பொம்மலாட்டங்கள்
noises,0.0,-0.9,சத்தம்
refuses,0.0,-0.9,மறுக்கிறது
remorse,0.0,-0.9,மனஉளைவு
addicted,0.0,-0.9,அடிமையானவர்
defects,0.0,-0.9,குறைபாடுகள்
lethargy,0.0,-0.9,சோம்பல்
combust,0.0,-0.9,எரிப்பு
annoyed,0.0,-0.9,கோபம்
disdained,0.0,-0.9,வெறுக்கத்தக்கது
skittishly,0.0,-0.9,skittishly
dissappointing,0.0,-0.9,ஏமாற்றமளிக்கும்
sugar-coated,0.0,-0.9,சர்க்கரை பூசப்பட்ட
dragged,0.0,-0.9,இழுத்துச் செல்லப்பட்டது
mashed,0.0,-0.9,பிசைந்த
falls,0.0,-0.9,விழும்
depraved,0.0,-0.9,இழிவுபடுத்தப்பட்டது
darken,0.0,-0.9,இருட்டாக
ruins,0.0,-0.9,இடிபாடுகள்
stiffness,0.0,-0.9,விறைப்பு
two-faces,0.0,-0.9,இரண்டு முகங்கள்
sloooow,0.0,-0.9,ஸ்லூவ்
direness,0.0,-0.9,அவர்கள்
inconsistence,0.0,-0.9,முரண்பாடு
wily,0.0,-0.9,வில்லி
abyss,0.0,-0.9,பள்ளம்
burn,0.0,-0.9,எரிக்க
blabber,0.0,-0.9,பிளேபர்
tediously,0.0,-0.9,சிரமமாக
hostile,0.0,-0.9,விரோதமான
oblique,0.0,-0.9,சாய்ந்த
intractable,0.0,-0.9,சிக்கலான
despicably,0.0,-0.9,வெறுக்கத்தக்கது
fanatics,0.0,-0.9,வெறியர்கள்
fury,0.0,-0.9,கோபம்
imperfections,0.0,-0.9,குறைபாடுகள்
draconic,0.0,-0.9,கடுமையான
kook,0.0,-0.9,கொதி
instable,0.0,-0.9,நிலையற்றது
carnage,0.0,-0.9,படுகொலை
squeals,0.0,-0.9,அழுத்துகிறது
reproach,0.0,-0.9,நிந்தை
rut,0.0,-0.9,ரூட்
taut,0.0,-0.9,taut
reckless,0.0,-0.9,பொறுப்பற்ற
antagonistic,0.0,-0.9,விரோதம்
