Term,PosScore,NegScore,Punjabi
blundering,0.0,-0.9,ਧੁੰਦਲਾ
illusion,0.0,-0.9,ਭਰਮ
blatantly,0.0,-0.9,ਬੇਇੱਜ਼ਤ
despised,0.0,-0.9,ਨਫ਼ਰਤ
maliciously,0.0,-0.9,ਖਰਾਬ
drunk,0.0,-0.9,ਸ਼ਰਾਬੀ
backaches,0.0,-0.9,ਪਿੱਠ
virus,0.0,-0.9,ਵਾਇਰਸ
shocking,0.0,-0.9,ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ
rejected,0.0,-0.9,ਰੱਦ ਕਰ ਦਿੱਤਾ
inhumanity,0.0,-0.9,ਅਣਮਨੁੱਖੀ
impinge,0.0,-0.9,ਛਾਪ
throbbed,0.0,-0.9,ਧੜਕਿਆ
deceptively,0.0,-0.9,ਧੋਖੇ ਨਾਲ
scrambled,0.0,-0.9,ਭੜਕਿਆ
criticism,0.0,-0.9,ਆਲੋਚਨਾ
hobble,0.0,-0.9,ਹਾਬਲ
simplistic,0.0,-0.9,ਸਰਲ
grotesque,0.0,-0.9,ਅਜੀਬ
treasonous,0.0,-0.9,ਦੇਸ਼ਧ੍ਰੋਹੀ
troubles,0.0,-0.9,ਮੁਸੀਬਤਾਂ
dislikes,0.0,-0.9,ਨਾਪਸੰਦ
mistress,0.0,-0.9,ਮਾਲਕਣ
conspicuous,0.0,-0.9,ਸਪਸ਼ਟ
acerbically,0.0,-0.9,acerbically
atrocities,0.0,-0.9,ਅੱਤਿਆਚਾਰ
brazen,0.0,-0.9,ਬੇਜ਼ਤੀ
calamity,0.0,-0.9,ਬਿਪਤਾ
gloatingly,0.0,-0.9,ਗਲੋਚਿੰਗ ਨਾਲ
inexcusably,0.0,-0.9,ਨਿਰਵਿਘਨ
rumor,0.0,-0.9,ਅਫਵਾਹ
forbidden,0.0,-0.9,ਵਰਜਿਤ
cheesy,0.0,-0.9,ਚੀਸੀ
slander,0.0,-0.9,ਬਦਨਾਮੀ
stumped,0.0,-0.9,ਸਟੰਪਡ
corrosive,0.0,-0.9,ਖਰਾਬ
virulently,0.0,-0.9,ਵਹਿਸ਼ੀ
false,0.0,-0.9,ਗਲਤ
knock,0.0,-0.9,ਦਸਤਕ
vexingly,0.0,-0.9,ਦੁਖੀ
hoard,0.0,-0.9,ਹੋਰਡ
untrue,0.0,-0.9,ਝੂਠ
aloof,0.0,-0.9,ਦੂਰ
fetid,0.0,-0.9,fetid
invisible,0.0,-0.9,ਅਦਿੱਖ
heavyhearted,0.0,-0.9,ਭਾਰੀ
conceit,0.0,-0.9,ਹੰਕਾਰੀ
hypocricy,0.0,-0.9,ਪਖੰਡ
infection,0.0,-0.9,ਲਾਗ
shrug,0.0,-0.9,ਧੱਕਾ
dangerousness,0.0,-0.9,ਖਤਰਨਾਕ
traped,0.0,-0.9,ਫਸਿਆ
temper,0.0,-0.9,ਗੁੱਸੇ
soreness,0.0,-0.9,ਦੁਖਦਾਈ
wrest,0.0,-0.9,ਕੁਸ਼ਤੀ
impractical,0.0,-0.9,ਅਵਭਾਵਵਾਦੀ
punk,0.0,-0.9,ਪੰਕ
damaged,0.0,-0.9,ਖਰਾਬ
deject,0.0,-0.9,ਧੋਖਾ
immaterial,0.0,-0.9,ਅਨੈਤਿਕ
imperfectly,0.0,-0.9,ਨਾਮੁਕੰਮਲ
inappropriately,0.0,-0.9,ਅਣਉਚਿਤ
lewdly,0.0,-0.9,ਅਸ਼ਲੀਲਤਾ ਨਾਲ
impossible,0.0,-0.9,ਅਸੰਭਵ
deny,0.0,-0.9,ਇਨਕਾਰ
helplessly,0.0,-0.9,ਬੇਬੱਸ
indifference,0.0,-0.9,ਉਦਾਸੀ
disgraced,0.0,-0.9,ਬਦਨਾਮੀ
melancholy,0.0,-0.9,ਖਰਾਬ
insignificance,0.0,-0.9,ਮਾਮੂਲੀ
retardedness,0.0,-0.9,ਸੰਨਿਆਸ
discountenance,0.0,-0.9,ਛੂਟ
unspecified,0.0,-0.9,ਨਿਰਧਾਰਤ
diatribe,0.0,-0.9,ਡਾਇਟਰੀਬੀ
hideously,0.0,-0.9,ਲੁਕੋ ਕੇ
flake,0.0,-0.9,ਫਲੇਕ
pig,0.0,-0.9,ਸੂਰ
last-ditch,0.0,-0.9,ਆਖਰੀ ਖਾਈ
repulse,0.0,-0.9,ਭੋਗਣਾ
conflicted,0.0,-0.9,ਟਕਰਾਇਆ
ruthlessness,0.0,-0.9,ਬੇਰਹਿਮੀ
obscure,0.0,-0.9,ਅਸਪਸ਼ਟ
capriciousness,0.0,-0.9,ਗਰਮ
grumpier,0.0,-0.9,ਗੁੰਡਾਗਰਦੀ
mournfully,0.0,-0.9,ਸੋਗ ਨਾਲ
poorer,0.0,-0.9,ਗਰੀਬ
unqualified,0.0,-0.9,ਅਯੋਗ
overact,0.0,-0.9,ਓਵਰੈਕਟ
subversive,0.0,-0.9,ਵਿਨਾਸ਼ਕਾਰੀ
ineptly,0.0,-0.9,ਅਣਜਾਣ
stain,0.0,-0.9,ਦਾਗ਼
assassin,0.0,-0.9,ਕਾਤਲ
corrosions,0.0,-0.9,ਖਰਾਬ
fanciful,0.0,-0.9,ਕੱਟੜ
heartbreakingly,0.0,-0.9,ਦਿਲ ਤੋੜ ਕੇ
outrages,0.0,-0.9,ਗੁੱਸੇ
plight,0.0,-0.9,ਦੁਰਦਸ਼ਾ
extremists,0.0,-0.9,ਕੱਟੜਪੰਥੀ
maledict,0.0,-0.9,ਬਦਨਾਮੀ
shrilly,0.0,-0.9,ਚਮਕਦਾਰ
interrupt,0.0,-0.9,ਵਿਘਨ
exaggerate,0.0,-0.9,ਅਤਿਕਥਨੀ
inevitably,0.0,-0.9,ਲਾਜ਼ਮੀ
challenging,0.0,-0.9,ਚੁਣੌਤੀਪੂਰਨ
infiltrators,0.0,-0.9,ਘੁਸਪੈਠੀਏ
harsh,0.0,-0.9,ਕਠੋਰ
dire,0.0,-0.9,ਕਹੋ
plebeian,0.0,-0.9,ਅਨੁਕੂਲ
pan,0.0,-0.9,ਪੈਨ
scams,0.0,-0.9,ਘੁਟਾਲੇ
jealousness,0.0,-0.9,ਈਰਖਾ
arrogantly,0.0,-0.9,ਹੰਕਾਰੀ
stupidest,0.0,-0.9,ਮੂਰਖ
disapproving,0.0,-0.9,ਨਾਮਨਜ਼ੂਰ
scrap,0.0,-0.9,ਸਕ੍ਰੈਪ
demolish,0.0,-0.9,olਾਹੁਣ
swelled,0.0,-0.9,ਸੁੱਜਿਆ
rejects,0.0,-0.9,ਰੱਦ
irksomely,0.0,-0.9,ਬੇਤੁਕੀ
neglected,0.0,-0.9,ਅਣਗੌਲਿਆ
hideousness,0.0,-0.9,ਘ੍ਰਿਣਾ
leery,0.0,-0.9,ਲੀਰੀ
uncooperative,0.0,-0.9,ਸਹਿਯੋਗੀ
blame,0.0,-0.9,ਦੋਸ਼
impermissible,0.0,-0.9,ਅਪਵਿੱਤ੍ਰ
mortifying,0.0,-0.9,ਸੋਗ ਕਰਨਾ
bereave,0.0,-0.9,ਸਬਰ
strangely,0.0,-0.9,ਅਜੀਬ .ੰਗ ਨਾਲ
blunder,0.0,-0.9,ਭੁੱਲ
struggled,0.0,-0.9,ਸੰਘਰਸ਼
alienated,0.0,-0.9,ਵਿਦੇਸ਼ੀ
frenzied,0.0,-0.9,ਬੇਤੁਕੀ
absurdity,0.0,-0.9,ਬੇਤੁਕੀ
unspeakable,0.0,-0.9,ਅਵੇਸਲੇ
beguile,0.0,-0.9,ਧੋਖਾ
delude,0.0,-0.9,ਨਿਰਾਸ਼
violators,0.0,-0.9,ਉਲੰਘਣਾ ਕਰਨ ਵਾਲੇ
vibrating,0.0,-0.9,ਹਿਲਾਉਣਾ
baffle,0.0,-0.9,ਹੈਰਾਨ
bowdlerize,0.0,-0.9,ਕੁੱਟਣਾ
turmoil,0.0,-0.9,ਗੜਬੜ
utterly,0.0,-0.9,ਬਿਲਕੁਲ
shimmer,0.0,-0.9,ਕੰਬਣਾ
frenetically,0.0,-0.9,ਫੁਰਤੀ ਨਾਲ
fail,0.0,-0.9,ਫੇਲ
messes,0.0,-0.9,ਗੜਬੜ
undersized,0.0,-0.9,ਛੋਟਾ
fanaticism,0.0,-0.9,ਕੱਟੜਤਾ
disarray,0.0,-0.9,ਵਿਗਾੜ
scold,0.0,-0.9,ਝਿੜਕਿਆ
madness,0.0,-0.9,ਪਾਗਲਪਨ
shake,0.0,-0.9,ਹਿਲਾ
discrepant,0.0,-0.9,ਬੇਚੈਨ
disses,0.0,-0.9,ਆਪਣੇ
dubiously,0.0,-0.9,ਸ਼ੱਕ ਨਾਲ
irksomenesses,0.0,-0.9,irksomenesses
misrepresentation,0.0,-0.9,ਗਲਤ ਜਾਣਕਾਰੀ
nauseating,0.0,-0.9,ਮਤਲੀ
wrinkled,0.0,-0.9,ਮੋਟਾ
punch,0.0,-0.9,ਪੰਚ
brood,0.0,-0.9,ਰੋਟੀ
cringes,0.0,-0.9,ਕੜਵੱਲ
grudgingly,0.0,-0.9,ਗੜਬੜ ਨਾਲ
danger,0.0,-0.9,ਖ਼ਤਰਾ
exhaust,0.0,-0.9,ਨਿਕਾਸ
raping,0.0,-0.9,ਬਲਾਤਕਾਰ
scandels,0.0,-0.9,ਸਕੈਂਡਲ
brash,0.0,-0.9,ਬ੍ਰੈਸ਼
slumping,0.0,-0.9,ਝੁਕਿਆ ਹੋਇਆ
loser,0.0,-0.9,ਹਾਰਨ ਵਾਲਾ
glitches,0.0,-0.9,ਗਲਤੀਆਂ
appalling,0.0,-0.9,ਭਿਆਨਕ
conspire,0.0,-0.9,ਸਾਜ਼ਿਸ਼
heartbreaking,0.0,-0.9,ਦੁਖਦਾਈ
besiege,0.0,-0.9,ਘੇਰਾਬੰਦੀ
blah,0.0,-0.9,blah
bad,0.0,-0.9,ਬੁਰਾ
blatant,0.0,-0.9,ਬੇਤੁਕੀ
mendacious,0.0,-0.9,ਨਿਰਪੱਖ
submissive,0.0,-0.9,ਅਧੀਨ
disgraceful,0.0,-0.9,ਬਦਨਾਮੀ
unprofitable,0.0,-0.9,ਬੇਕਾਰ
shady,0.0,-0.9,ਪਰਛਾਵਾਂ
refutes,0.0,-0.9,ਖੰਡਨ
polution,0.0,-0.9,ਪ੍ਰਦੂਸ਼ਣ
stump,0.0,-0.9,ਸਟੰਪ
enraged,0.0,-0.9,ਗੁੱਸੇ
crazily,0.0,-0.9,ਪਾਗਲਪਨ ਨਾਲ
over-priced,0.0,-0.9,ਵੱਧ ਕੀਮਤ ਵਾਲੀ
unreadable,0.0,-0.9,ਪੜ੍ਹਨਯੋਗ
satirical,0.0,-0.9,ਵਿਅੰਗਾਤਮਕ
spiteful,0.0,-0.9,ਬੇਵਕੂਫ
radicalization,0.0,-0.9,ਰੈਡੀਕਲਾਈਜ਼ੇਸ਼ਨ
brittle,0.0,-0.9,ਭੁਰਭੁਰਾ
peril,0.0,-0.9,ਸੰਕਟ
gainsayer,0.0,-0.9,ਗੈਨਸੇਅਰ
pout,0.0,-0.9,ਟੋਆ
illusory,0.0,-0.9,ਭਰਮ
haunting,0.0,-0.9,ਭਟਕਣਾ
terror-genic,0.0,-0.9,ਦਹਿਸ਼ਤਗਰਦੀ
weep,0.0,-0.9,ਰੋਵੋ
downhill,0.0,-0.9,ਉਤਰਾਈ
whine,0.0,-0.9,whine
dislike,0.0,-0.9,ਨਾਪਸੰਦ
wicked,0.0,-0.9,ਦੁਸ਼ਟ
extort,0.0,-0.9,ਐਕਸਪੋਰਟ
smoulder,0.0,-0.9,ਧਾਵਾ ਬੋਲਣ ਵਾਲਾ
darker,0.0,-0.9,ਹਨੇਰਾ
fume,0.0,-0.9,fume
avalanche,0.0,-0.9,ਬਰਫਬਾਰੀ
break-up,0.0,-0.9,ਰਿਸ਼ਤਾ ਤੋੜਨਾ
hate,0.0,-0.9,ਨਫ਼ਰਤ
capricious,0.0,-0.9,ਮਨਮੋਹਣੀ
jutter,0.0,-0.9,ਜਟਰ
immoderately,0.0,-0.9,ਨਿਰੰਤਰ
semi-retarded,0.0,-0.9,ਅਰਧ-ਮੋਟਾ
cracks,0.0,-0.9,ਚੀਰ
criticizing,0.0,-0.9,ਆਲੋਚਨਾ
disgustfully,0.0,-0.9,ਘਿਣਾਉਣੀ
dumping,0.0,-0.9,ਡੰਪਿੰਗ
mispronounced,0.0,-0.9,ਗ਼ਲਤ ਬਿਆਨ
scorchingly,0.0,-0.9,ਬੁਰੀ ਤਰ੍ਹਾਂ
kaput,0.0,-0.9,ਕਪਾਟ
detraction,0.0,-0.9,ਰੋਕ
derisively,0.0,-0.9,ਬੇਤੁਕੀ
condemnation,0.0,-0.9,ਨਿੰਦਾ
funnily,0.0,-0.9,ਮਜ਼ੇ ਨਾਲ
sass,0.0,-0.9,sass
opponent,0.0,-0.9,ਵਿਰੋਧੀ
dungeons,0.0,-0.9,dungeons
scolded,0.0,-0.9,ਡਰਾਇਆ
commotions,0.0,-0.9,ਝਗੜੇ
subpoenas,0.0,-0.9,ਸਬਪੋਨੇਸ
regretfully,0.0,-0.9,ਅਫਸੋਸ ਨਾਲ
unlawfully,0.0,-0.9,ਗੈਰਕਾਨੂੰਨੀ
brashness,0.0,-0.9,ਕਾਹਲੀ
unpopular,0.0,-0.9,ਲੋਕਪ੍ਰਿਯ
dispirit,0.0,-0.9,ਵਿਗਾੜਨਾ
conspicuously,0.0,-0.9,ਸਾਵਧਾਨ
insanely,0.0,-0.9,ਪਾਗਲ
incredulous,0.0,-0.9,ਅਵਿਸ਼ਵਾਸੀ
indifferent,0.0,-0.9,ਉਦਾਸੀਨ
racists,0.0,-0.9,ਨਸਲਵਾਦੀ
impunity,0.0,-0.9,ਛੋਟ
sorrowful,0.0,-0.9,ਦੁਖੀ
unhealthy,0.0,-0.9,ਗੈਰ-ਸਿਹਤਮੰਦ
critical,0.0,-0.9,ਨਾਜ਼ੁਕ
debaucher,0.0,-0.9,ਡੀ
gawk,0.0,-0.9,ਗਾਕ
doggedly,0.0,-0.9,ਕੁੱਤੇ ਨਾਲ
disrespectable,0.0,-0.9,ਨਿਰਾਦਰਜਨਕ
2-faces,0.0,-0.9,2-ਚਿਹਰੇ
disgustful,0.0,-0.9,ਘਿਣਾਉਣੀ
flicering,0.0,-0.9,ਕੱਟਣਾ
drips,0.0,-0.9,ਤੁਪਕੇ
evasion,0.0,-0.9,ਚੋਰੀ
indefensible,0.0,-0.9,ਗੈਰ-ਜ਼ਿੰਮੇਵਾਰ
infuriate,0.0,-0.9,ਗੁੱਸਾ
aggrieve,0.0,-0.9,ਦੁਖੀ
ludicrous,0.0,-0.9,ਹਾਸਾ-ਮਜ਼ਾਕ
misfortune,0.0,-0.9,ਬਦਕਿਸਮਤੀ
frigging,0.0,-0.9,ਫ੍ਰੀਗਿੰਗ
malevolent,0.0,-0.9,ਬਦਨਾਮੀ
monstrosities,0.0,-0.9,monstrosities
avaricious,0.0,-0.9,ਅਵਿਸ਼ਵਾਸੀ
stench,0.0,-0.9,ਬਦਬੂ
domineering,0.0,-0.9,ਦਬਦਬਾ
troublesomely,0.0,-0.9,ਮੁਸ਼ਕਲ ਨਾਲ
buckle,0.0,-0.9,ਬੱਕਲ
confounded,0.0,-0.9,ਹੈਰਾਨ
stumps,0.0,-0.9,ਸਟੰਪ
judders,0.0,-0.9,ਜੱਜ
smut,0.0,-0.9,smut
terrorism,0.0,-0.9,ਅੱਤਵਾਦ
undignified,0.0,-0.9,ਅਨਿਸ਼ਚਿਤ
wack,0.0,-0.9,wack
mordantly,0.0,-0.9,ਦੁੱਖ ਨਾਲ
uncreative,0.0,-0.9,ਬੇਕਾਰ
adamantly,0.0,-0.9,ਅਡੋਲ
incompetent,0.0,-0.9,ਅਯੋਗ
disturbance,0.0,-0.9,ਪਰੇਸ਼ਾਨੀ
over-acted,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ ਕੰਮ ਕੀਤਾ
enflame,0.0,-0.9,enflame
slaves,0.0,-0.9,ਗੁਲਾਮ
stealing,0.0,-0.9,ਚੋਰੀ
unconstitutional,0.0,-0.9,ਗੈਰ ਸੰਵਿਧਾਨਕ
snobbish,0.0,-0.9,ਸਨੋਬਿਸ਼
gaffe,0.0,-0.9,ਭੁੱਲ
ungrateful,0.0,-0.9,ਸ਼ੁਕਰਗੁਜ਼ਾਰ
spookier,0.0,-0.9,ਸਪੂਕਿਅਰ
backwood,0.0,-0.9,ਲੱਕੜ
derisiveness,0.0,-0.9,ਵਿਅੰਗਾਤਮਕਤਾ
squabble,0.0,-0.9,ਝਰਨਾਹਟ
inflammed,0.0,-0.9,ਜਲਣ
decadent,0.0,-0.9,ਪਤਨ
eschew,0.0,-0.9,ਰੋਕੋ
marginal,0.0,-0.9,ਹਾਸ਼ੀਏ
addicting,0.0,-0.9,ਨਸ਼ਾ
fatefully,0.0,-0.9,ਕਿਸਮਤ ਨਾਲ
distracting,0.0,-0.9,ਧਿਆਨ ਭਟਕਾਉਣਾ
penalize,0.0,-0.9,ਦੰਡ ਦੇਣਾ
bearish,0.0,-0.9,ਬੇਅਰਿਸ਼
lull,0.0,-0.9,ਕਮਜ਼ੋਰ
expire,0.0,-0.9,ਮਿਆਦ ਖਤਮ
betrayals,0.0,-0.9,ਧੋਖਾ
bunk,0.0,-0.9,ਬੰਕ
feebleminded,0.0,-0.9,ਕਮਜ਼ੋਰ
f**k,0.0,-0.9,f ** ਕੇ
inelegant,0.0,-0.9,ਬੇਕਾਰ
ranted,0.0,-0.9,ਭੱਜਿਆ
scandel,0.0,-0.9,ਘੁਟਾਲਾ
amputate,0.0,-0.9,ਕੱutਿਆ
hard-liner,0.0,-0.9,ਹਾਰਡ ਲਾਈਨਰ
exclusion,0.0,-0.9,ਬਾਹਰ ਕੱ .ਣਾ
drags,0.0,-0.9,ਖਿੱਚਦਾ ਹੈ
strangest,0.0,-0.9,ਅਜੀਬ
superstitious,0.0,-0.9,ਵਹਿਮੀ
pry,0.0,-0.9,ਪੀ.ਆਰ.
shaky,0.0,-0.9,ਹਿਲਾ
condemn,0.0,-0.9,ਨਿੰਦਾ
abolish,0.0,-0.9,ਖਤਮ
accusation,0.0,-0.9,ਦੋਸ਼
irregularity,0.0,-0.9,ਬੇਨਿਯਮੀ
lies,0.0,-0.9,ਝੂਠ
premeditated,0.0,-0.9,ਪ੍ਰੀਮੇਡੀਮੇਟਿਡ
fault,0.0,-0.9,ਨੁਕਸ
puzzling,0.0,-0.9,ਹੈਰਾਨ
suspicious,0.0,-0.9,ਸ਼ੱਕੀ
unattractive,0.0,-0.9,ਅਨੈਤਿਕ
delusional,0.0,-0.9,ਭਰਮ
ungovernable,0.0,-0.9,ਨਿਰਵਿਘਨ
injustices,0.0,-0.9,ਬੇਇਨਸਾਫ਼ੀ
limits,0.0,-0.9,ਸੀਮਾ
ultimatum,0.0,-0.9,ਅਲਟੀਮੇਟਮ
implode,0.0,-0.9,ਫਸਾਉਣਾ
covetous,0.0,-0.9,ਲੋਭੀ
louder,0.0,-0.9,ਉੱਚਾ
monstrous,0.0,-0.9,ਰਾਖਸ਼
monstrously,0.0,-0.9,ਬਹਾਦਰੀ ਨਾਲ
misstatement,0.0,-0.9,ਗਲਤ ਜਾਣਕਾਰੀ
motley,0.0,-0.9,ਮੋਤਲੀ
carp,0.0,-0.9,ਕਾਰਪ
estranged,0.0,-0.9,ਵਿਦੇਸ਼ੀ
bumping,0.0,-0.9,ਬੰਪਿੰਗ
fussy,0.0,-0.9,ਬੇਤੁਕੀ
irksomeness,0.0,-0.9,ਬੇਤੁਕੀ
puny,0.0,-0.9,ਪੁੰਨ
dripped,0.0,-0.9,ਤੁਪਕੇ
imperious,0.0,-0.9,ਪੱਕਾ
confused,0.0,-0.9,ਉਲਝਣ ਵਿੱਚ
discomfort,0.0,-0.9,ਬੇਅਰਾਮੀ
jealous,0.0,-0.9,ਈਰਖਾ
neurotically,0.0,-0.9,neurotically
guilty,0.0,-0.9,ਦੋਸ਼ੀ
flagging,0.0,-0.9,ਫਲੈਗਿੰਗ
refusal,0.0,-0.9,ਇਨਕਾਰ
litigious,0.0,-0.9,ਮੁਕੱਦਮਾ
scuff,0.0,-0.9,ਘੁਟਾਲਾ
tragedy,0.0,-0.9,ਦੁਖਦਾਈ
ailing,0.0,-0.9,ਬਿਮਾਰ
secretive,0.0,-0.9,ਗੁਪਤ
cocky,0.0,-0.9,ਮਧੁਰ
primitive,0.0,-0.9,ਆਦਿ
effigy,0.0,-0.9,ਪੁਤਲਾ
fatcat,0.0,-0.9,ਚਰਬੀ
paupers,0.0,-0.9,paupers
bullies,0.0,-0.9,ਧੱਕੇਸ਼ਾਹੀ
vanity,0.0,-0.9,ਵਿਅਰਥ
stooge,0.0,-0.9,ਠੱਗ
inhospitable,0.0,-0.9,ਪਰਾਹੁਣਚਾਰੀ
tragically,0.0,-0.9,ਦੁਖਦਾਈ
troublesome,0.0,-0.9,ਮੁਸ਼ਕਲ
outcry,0.0,-0.9,ਰੋਣਾ
displeasing,0.0,-0.9,ਨਾਰਾਜ਼
degradingly,0.0,-0.9,ਨਿਘਾਰ ਨਾਲ
scrambles,0.0,-0.9,ਭੜਾਸ
impatiently,0.0,-0.9,ਬੇਸਬਰੇ ਨਾਲ
maddeningly,0.0,-0.9,ਕਮਲੀ ਨਾਲ
unpleasant,0.0,-0.9,ਕੋਝਾ
craze,0.0,-0.9,ਕ੍ਰੇਜ਼
devastatingly,0.0,-0.9,ਵਿਨਾਸ਼ਕਾਰੀ
unwanted,0.0,-0.9,ਅਣਚਾਹੇ
provoke,0.0,-0.9,ਭੜਕਾਓ
impolitely,0.0,-0.9,ਬੇਵਕੂਫ
sneaky,0.0,-0.9,ਛਿਪੇ
unsupported,0.0,-0.9,ਅਸਮਰਥਿਤ
languish,0.0,-0.9,ਕਮਜ਼ੋਰ
swindle,0.0,-0.9,ਧੱਕਾ
resentment,0.0,-0.9,ਨਾਰਾਜ਼ਗੀ
dust,0.0,-0.9,ਧੂੜ
bloodshed,0.0,-0.9,ਖੂਨ ਖਰਾਬਾ
shirk,0.0,-0.9,ਸ਼ਿਰਕ
perplexity,0.0,-0.9,ਹੈਰਾਨ
impiety,0.0,-0.9,ਅਪਵਿੱਤਰਤਾ
aggressor,0.0,-0.9,ਹਮਲਾਵਰ
forbidding,0.0,-0.9,ਵਰਜਣਾ
demean,0.0,-0.9,ਡੀਮਨ
inconsequential,0.0,-0.9,ਅਸੁਵਿਧਾਜਨਕ
disliked,0.0,-0.9,ਨਾਪਸੰਦ
heretical,0.0,-0.9,ਵਿਧੀਵਾਦੀ
tetchily,0.0,-0.9,tetchily
steep,0.0,-0.9,ਖੜੀ
unbelievable,0.0,-0.9,ਅਵਿਸ਼ਵਾਸ਼ਯੋਗ
chill,0.0,-0.9,ਠੰਡਾ
unfulfilled,0.0,-0.9,ਅਧੂਰਾ
oversimplify,0.0,-0.9,ਓਵਰਸਮਪਲਿਫ
accost,0.0,-0.9,accost
ambivalent,0.0,-0.9,ਦੁਬਿਧਾ
damn,0.0,-0.9,ਓਏ
forgetful,0.0,-0.9,ਭੁੱਲ
undermine,0.0,-0.9,ਕਮਜ਼ੋਰ
meltdown,0.0,-0.9,ਮੈਲਟਾownਨ
mobster,0.0,-0.9,ਭੀੜ
overheat,0.0,-0.9,ਜ਼ਿਆਦਾ ਗਰਮੀ
undermined,0.0,-0.9,ਘਟੀਆ
loophole,0.0,-0.9,ਲੂਫੋਲ
plunder,0.0,-0.9,ਲੁੱਟ
screwy,0.0,-0.9,ਪੇਚਸ਼
fustigate,0.0,-0.9,ਧੱਕਾ
muddy,0.0,-0.9,ਚਿੱਕੜ
deficiency,0.0,-0.9,ਘਾਟ
mulish,0.0,-0.9,mulish
coupists,0.0,-0.9,ਕੂਪਿਸਟ
subvert,0.0,-0.9,subvert
plagiarize,0.0,-0.9,ਚੋਰੀ
impair,0.0,-0.9,ਖਰਾਬ
jutters,0.0,-0.9,jutters
sufferers,0.0,-0.9,ਪੀੜਤ
deadweight,0.0,-0.9,ਡੈੱਡਵੇਟ
filth,0.0,-0.9,ਗੰਦਗੀ
unraveled,0.0,-0.9,ਬੇਦਾਗ਼
flee,0.0,-0.9,ਭੱਜੋ
rude,0.0,-0.9,ਕਠੋਰ
dissolution,0.0,-0.9,ਭੰਗ
patronize,0.0,-0.9,ਸਰਪ੍ਰਸਤੀ
manipulative,0.0,-0.9,ਹੇਰਾਫੇਰੀ
peculiarly,0.0,-0.9,ਅਜੀਬ
dark,0.0,-0.9,ਹਨੇਰ
notoriety,0.0,-0.9,ਬਦਨਾਮ
bewilderingly,0.0,-0.9,ਹੈਰਾਨ
hardball,0.0,-0.9,ਹਾਰਡਬਾਲ
pompous,0.0,-0.9,ਭੜਕੀਲੇ
spew,0.0,-0.9,ਪੇਚ
motionless,0.0,-0.9,ਗਤੀਹੀਣ
negatives,0.0,-0.9,ਨਕਾਰਾਤਮਕ
stifling,0.0,-0.9,ਥਕਾਵਟ
addicts,0.0,-0.9,ਨਸ਼ੇੜੀ
cramp,0.0,-0.9,ਕੜਵੱਲ
lone,0.0,-0.9,ਇਕੱਲਾ
unsecure,0.0,-0.9,ਅਸੁਰੱਖਿਅਤ
disingenuous,0.0,-0.9,ਨਿਰਬਲ
chafe,0.0,-0.9,ਛਾਤੀ
fabrication,0.0,-0.9,ਨਿਰਮਾਣ
died,0.0,-0.9,ਮਰ ਗਿਆ
frustration,0.0,-0.9,ਨਿਰਾਸ਼ਾ
disillusionment,0.0,-0.9,ਭਰਮ
long-winded,0.0,-0.9,ਲੰਬੇ-ਹਵਾ ਵਾਲੇ
smudging,0.0,-0.9,ਮੁਸਕਰਾਉਣਾ
burdensomely,0.0,-0.9,ਬੋਝ
bumps,0.0,-0.9,ਬੰਪ
arduously,0.0,-0.9,ਮੁਸ਼ਕਲ ਨਾਲ
fatalistically,0.0,-0.9,ਘਾਤਕ
militancy,0.0,-0.9,ਅੱਤਵਾਦ
noxious,0.0,-0.9,ਨਾਜਾਇਜ਼
sulk,0.0,-0.9,Sulk
superfluous,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ
complicit,0.0,-0.9,ਪੇਚੀਦਾ
choleric,0.0,-0.9,ਹੈਜ਼ਾ
sunk,0.0,-0.9,ਡੁੱਬ ਗਿਆ
skepticism,0.0,-0.9,ਸ਼ੱਕ
unreachable,0.0,-0.9,ਪਹੁੰਚਯੋਗ ਨਹੀਂ
commiserate,0.0,-0.9,ਸਮਝੌਤਾ ਕਰੋ
deprived,0.0,-0.9,ਵੰਚਿਤ
traitorously,0.0,-0.9,ਗੱਦਾਰ
zombie,0.0,-0.9,ਜੂਮਬੀਨ
harried,0.0,-0.9,ਹੈਰੀਡ
outbreak,0.0,-0.9,ਪ੍ਰਕੋਪ
inteferes,0.0,-0.9,ਦਿਲਚਸਪੀ ਰੱਖਦਾ ਹੈ
emphatic,0.0,-0.9,ਜ਼ੋਰ
incense,0.0,-0.9,ਧੂਪ
hated,0.0,-0.9,ਨਫ਼ਰਤ
overrated,0.0,-0.9,ਓਵਰਰੇਟਡ
irate,0.0,-0.9,irate
hinder,0.0,-0.9,ਰੁਕਾਵਟ
gasp,0.0,-0.9,ਹੰਝੂ
excruciatingly,0.0,-0.9,ਬੇਮਿਸਾਲ
snarl,0.0,-0.9,ਸਨੈਕ
freezing,0.0,-0.9,ਠੰ.
wrath,0.0,-0.9,ਕ੍ਰੋਧ
farcical,0.0,-0.9,ਫਾਰਕਲਿਕ
ineptitude,0.0,-0.9,ਅਯੋਗਤਾ
ferocity,0.0,-0.9,ਘੋਰ
underpowered,0.0,-0.9,ਅੰਡਰਪਾਵਰਡ
