Term,PosScore,NegScore,Malayalam
disintegrates,0.0,-0.9,വിഘടിക്കുന്നു
fatuity,0.0,-0.9,ക്ഷീണം
waning,0.0,-0.9,ക്ഷയിക്കുന്നു
smelt,0.0,-0.9,മണക്കുക
unnecessary,0.0,-0.9,അനാവശ്യമാണ്
freaks,0.0,-0.9,പുള്ളികൾ
unimportant,0.0,-0.9,അപ്രധാനം
audaciousness,0.0,-0.9,ധൈര്യം
enviousness,0.0,-0.9,അസൂയ
indecent,0.0,-0.9,നീചമായ
neglect,0.0,-0.9,അവഗണന
lamentably,0.0,-0.9,വിലാപത്തോടെ
dented,0.0,-0.9,ഡെന്റഡ്
loveless,0.0,-0.9,സ്നേഹമില്ലാത്ത
phony,0.0,-0.9,ഫോണി
soapy,0.0,-0.9,സോപ്പ്
pitiful,0.0,-0.9,ദയനീയ
demise,0.0,-0.9,നിര്യാണം
flareup,0.0,-0.9,പൊടുന്നനെ
passive,0.0,-0.9,നിഷ്ക്രിയം
discontinuous,0.0,-0.9,നിരന്തരമായ
unusable,0.0,-0.9,ഉപയോഗയോഗ്യമല്ല
rupture,0.0,-0.9,പൊട്ടിക്കുക
direly,0.0,-0.9,ഭയങ്കര
excessively,0.0,-0.9,അമിതമായി
picketing,0.0,-0.9,പിക്കറ്റിംഗ്
angriness,0.0,-0.9,കോപം
myth,0.0,-0.9,കെട്ടുകഥ
faulty,0.0,-0.9,തെറ്റാണ്
insupportably,0.0,-0.9,പിന്തുണയ്‌ക്കാനാവില്ല
jeeringly,0.0,-0.9,പരിഹാസത്തോടെ
renunciation,0.0,-0.9,ത്യാഗം
imprisonment,0.0,-0.9,തടവ്
drawback,0.0,-0.9,ന്യൂനത
fear,0.0,-0.9,പേടി
inarticulate,0.0,-0.9,inarticulate
immature,0.0,-0.9,പക്വതയില്ലാത്ത
inescapably,0.0,-0.9,ഒഴിവാക്കാനാവില്ല
indecision,0.0,-0.9,വിവേചനം
tiring,0.0,-0.9,തളർച്ച
spewed,0.0,-0.9,സ്പൂൺ
fugitive,0.0,-0.9,പലായനം
dishonor,0.0,-0.9,അപമാനം
punitive,0.0,-0.9,ശിക്ഷാർഹമാണ്
poky,0.0,-0.9,പോക്കി
epidemic,0.0,-0.9,സാംക്രമികരോഗം
issue,0.0,-0.9,ഇഷ്യൂ
mad,0.0,-0.9,ഭ്രാന്തൻ
skimpy,0.0,-0.9,അവ്യക്തമാണ്
stains,0.0,-0.9,കറ
glower,0.0,-0.9,തിളക്കം
curse,0.0,-0.9,ശാപം
dilemma,0.0,-0.9,ധർമ്മസങ്കടം
disquiet,0.0,-0.9,അസ്വസ്ഥത
frenzy,0.0,-0.9,ഉന്മേഷം
disvalue,0.0,-0.9,നിരാകരിക്കുക
haywire,0.0,-0.9,ഹേവയർ
overdo,0.0,-0.9,ഓവർഡോ
taunting,0.0,-0.9,പരിഹസിക്കുന്നു
bulkiness,0.0,-0.9,ബൾക്ക്നെസ്സ്
criminal,0.0,-0.9,കുറ്റവാളി
starvation,0.0,-0.9,പട്ടിണി
consternation,0.0,-0.9,പരിഭ്രാന്തി
detests,0.0,-0.9,വെറുക്കുന്നു
recklessly,0.0,-0.9,അശ്രദ്ധമായി
fictitious,0.0,-0.9,സാങ്കൽപ്പികം
imprudence,0.0,-0.9,വിവേകം
indoctrinate,0.0,-0.9,ഉപദേശിക്കുക
one-sided,0.0,-0.9,ഏകപക്ഷീയമായ
qualms,0.0,-0.9,യോഗ്യത
apathetically,0.0,-0.9,നിസ്സംഗതയോടെ
acerbate,0.0,-0.9,acerbity
bafflement,0.0,-0.9,തടസ്സപ്പെടുത്തൽ
childish,0.0,-0.9,ബാലിശമായ
merciless,0.0,-0.9,നിഷ്കരുണം
prevaricate,0.0,-0.9,മുൻ‌തൂക്കം
slanders,0.0,-0.9,അപവാദങ്ങൾ
insensible,0.0,-0.9,നിര്വ്വികാരമായ
biased,0.0,-0.9,പക്ഷപാതപരമായ
hell,0.0,-0.9,നരകം
pillage,0.0,-0.9,കൊള്ള
disrespectful,0.0,-0.9,അനാദരവ്
fatuous,0.0,-0.9,മാരകമായ
hardliner,0.0,-0.9,ഹാർഡ്‌ലൈനർ
incomparably,0.0,-0.9,സമാനതകളില്ലാത്ത
sueing,0.0,-0.9,കേസ്
biting,0.0,-0.9,കടിക്കുന്നു
fluster,0.0,-0.9,ഫ്ലസ്റ്റർ
damnable,0.0,-0.9,നാശകരമായ
distressed,0.0,-0.9,വിഷമിച്ചു
tentatively,0.0,-0.9,താൽക്കാലികമായി
derision,0.0,-0.9,പരിഹാസം
uncaring,0.0,-0.9,പരിഗണിക്കാതെ
denial,0.0,-0.9,നിഷേധിക്കല്
capsize,0.0,-0.9,ക്യാപ്സൈസ്
fastidiously,0.0,-0.9,വേഗത്തിൽ
misbegotten,0.0,-0.9,തെറ്റിദ്ധാരണ
subversion,0.0,-0.9,അട്ടിമറി
blundering,0.0,-0.9,മണ്ടത്തരം
illusion,0.0,-0.9,മിഥ്യ
blatantly,0.0,-0.9,നഗ്നമായി
despised,0.0,-0.9,പുച്ഛിച്ചു
maliciously,0.0,-0.9,ക്ഷുദ്രകരമായി
drunk,0.0,-0.9,മദ്യപിച്ചു
backaches,0.0,-0.9,പുറംവേദന
virus,0.0,-0.9,വൈറസ്
shocking,0.0,-0.9,ഞെട്ടിക്കുന്ന
rejected,0.0,-0.9,നിരസിച്ചു
inhumanity,0.0,-0.9,മനുഷ്യത്വരഹിതം
impinge,0.0,-0.9,impinge
throbbed,0.0,-0.9,ഞെക്കി
deceptively,0.0,-0.9,വഞ്ചനാപരമായി
scrambled,0.0,-0.9,ചുരണ്ടിയത്
criticism,0.0,-0.9,വിമർശനം
hobble,0.0,-0.9,ഹോബിൾ
simplistic,0.0,-0.9,ലളിതം
grotesque,0.0,-0.9,വിചിത്രമായ
treasonous,0.0,-0.9,രാജ്യദ്രോഹം
troubles,0.0,-0.9,കഷ്ടതകൾ
dislikes,0.0,-0.9,അനിഷ്‌ടങ്ങൾ
mistress,0.0,-0.9,യജമാനത്തി
conspicuous,0.0,-0.9,പ്രകടമാണ്
acerbically,0.0,-0.9,acerbically
atrocities,0.0,-0.9,അതിക്രമങ്ങൾ
brazen,0.0,-0.9,ലജ്ജ
calamity,0.0,-0.9,വിപത്ത്
gloatingly,0.0,-0.9,ആഹ്ലാദത്തോടെ
inexcusably,0.0,-0.9,ഒഴികഴിവില്ലാതെ
rumor,0.0,-0.9,ശ്രുതി
forbidden,0.0,-0.9,വിലക്കപ്പെട്ട
cheesy,0.0,-0.9,ചീസി
slander,0.0,-0.9,അപവാദം
stumped,0.0,-0.9,സ്റ്റം‌പ്
corrosive,0.0,-0.9,ദ്രവിക്കുന്ന
virulently,0.0,-0.9,വൈറലായി
false,0.0,-0.9,തെറ്റായ
knock,0.0,-0.9,മുട്ടുക
vexingly,0.0,-0.9,വിഷമത്തോടെ
hoard,0.0,-0.9,ശേഖരിക്കുക
untrue,0.0,-0.9,അസത്യം
aloof,0.0,-0.9,അകലെ
fetid,0.0,-0.9,ഭ്രാന്തൻ
invisible,0.0,-0.9,അദൃശ്യമാണ്
heavyhearted,0.0,-0.9,ഭാരമുള്ള
conceit,0.0,-0.9,അഹങ്കാരം
hypocricy,0.0,-0.9,കാപട്യം
infection,0.0,-0.9,അണുബാധ
shrug,0.0,-0.9,ചുരുക്കുക
dangerousness,0.0,-0.9,അപകടകരമായ അവസ്ഥ
traped,0.0,-0.9,കുടുങ്ങി
temper,0.0,-0.9,കോപം
soreness,0.0,-0.9,വ്രണം
wrest,0.0,-0.9,ഗുസ്തി
impractical,0.0,-0.9,അപ്രായോഗികമാണ്
punk,0.0,-0.9,പങ്ക്
damaged,0.0,-0.9,കേടായി
deject,0.0,-0.9,നിരാകരണം
immaterial,0.0,-0.9,അപക്വമായ
imperfectly,0.0,-0.9,അപൂർണ്ണമായി
inappropriately,0.0,-0.9,അനുചിതമായി
lewdly,0.0,-0.9,മോശമായി
impossible,0.0,-0.9,അസാധ്യമാണ്
deny,0.0,-0.9,നിഷേധിക്കുക
helplessly,0.0,-0.9,നിസ്സഹായതയോടെ
indifference,0.0,-0.9,നിസ്സംഗത
disgraced,0.0,-0.9,അപമാനിക്കപ്പെട്ടു
melancholy,0.0,-0.9,ദു lan ഖം
insignificance,0.0,-0.9,നിസ്സാരത
retardedness,0.0,-0.9,മാന്ദ്യം
discountenance,0.0,-0.9,കിഴിവ്
unspecified,0.0,-0.9,വ്യക്തമാക്കാത്ത
diatribe,0.0,-0.9,ഡയാട്രിബ്
hideously,0.0,-0.9,ഭയാനകമായി
flake,0.0,-0.9,അടരുകളായി
pig,0.0,-0.9,പന്നി
last-ditch,0.0,-0.9,അവസാന കുഴി
repulse,0.0,-0.9,വിരട്ടൽ
conflicted,0.0,-0.9,വൈരുദ്ധ്യമുണ്ട്
ruthlessness,0.0,-0.9,നിഷ്‌കരുണം
obscure,0.0,-0.9,അവ്യക്തമാണ്
capriciousness,0.0,-0.9,കാപ്രിയസ്
grumpier,0.0,-0.9,മുഷിഞ്ഞ
mournfully,0.0,-0.9,വിലാപത്തോടെ
poorer,0.0,-0.9,ദരിദ്രൻ
unqualified,0.0,-0.9,യോഗ്യതയില്ലാത്തത്
overact,0.0,-0.9,അമിതമായി
subversive,0.0,-0.9,അട്ടിമറി
ineptly,0.0,-0.9,അനുചിതമായി
stain,0.0,-0.9,കറ
assassin,0.0,-0.9,ഘാതകൻ
corrosions,0.0,-0.9,നാശങ്ങൾ
fanciful,0.0,-0.9,സാങ്കൽപ്പികം
heartbreakingly,0.0,-0.9,ഹൃദയാഘാതം
outrages,0.0,-0.9,അതിക്രമങ്ങൾ
plight,0.0,-0.9,ദുരവസ്ഥ
extremists,0.0,-0.9,തീവ്രവാദികൾ
maledict,0.0,-0.9,maledict
shrilly,0.0,-0.9,ശ്രില്ലി
interrupt,0.0,-0.9,തടസ്സപ്പെടുത്തുക
exaggerate,0.0,-0.9,വലുതാക്കിപ്പറയുക
inevitably,0.0,-0.9,അനിവാര്യമായും
challenging,0.0,-0.9,വെല്ലുവിളിനിറഞ്ഞ
infiltrators,0.0,-0.9,നുഴഞ്ഞുകയറ്റക്കാർ
harsh,0.0,-0.9,കഠിനമാണ്
dire,0.0,-0.9,പറയുക
plebeian,0.0,-0.9,plebeian
pan,0.0,-0.9,പാൻ
scams,0.0,-0.9,അഴിമതികൾ
jealousness,0.0,-0.9,അസൂയ
arrogantly,0.0,-0.9,അഹങ്കാരത്തോടെ
stupidest,0.0,-0.9,മണ്ടൻ
disapproving,0.0,-0.9,നിരസിക്കുന്നു
scrap,0.0,-0.9,സ്ക്രാപ്പ്
demolish,0.0,-0.9,പൊളിക്കുക
swelled,0.0,-0.9,വീർക്കുന്നു
rejects,0.0,-0.9,നിരസിക്കുന്നു
irksomely,0.0,-0.9,അസ്വസ്ഥതയോടെ
neglected,0.0,-0.9,അവഗണിച്ചു
hideousness,0.0,-0.9,മ്ലേച്ഛത
leery,0.0,-0.9,അലസത
uncooperative,0.0,-0.9,സഹകരണമില്ലാത്ത
blame,0.0,-0.9,കുറ്റപ്പെടുത്തുക
impermissible,0.0,-0.9,അനുവദനീയമല്ല
mortifying,0.0,-0.9,മോർട്ടിഫൈ ചെയ്യുന്നു
bereave,0.0,-0.9,മരിക്കുക
strangely,0.0,-0.9,വിചിത്രമായി
blunder,0.0,-0.9,മണ്ടത്തരം
struggled,0.0,-0.9,പാടുപെട്ടു
alienated,0.0,-0.9,അന്യവൽക്കരിച്ചു
frenzied,0.0,-0.9,ഭ്രാന്തൻ
absurdity,0.0,-0.9,അസംബന്ധം
unspeakable,0.0,-0.9,പറഞ്ഞറിയിക്കാനാവാത്ത
beguile,0.0,-0.9,വഞ്ചിക്കുക
delude,0.0,-0.9,നിരാശപ്പെടുത്തുന്നു
violators,0.0,-0.9,നിയമലംഘകർ
vibrating,0.0,-0.9,വൈബ്രേറ്റുചെയ്യുന്നു
baffle,0.0,-0.9,ബഫിൽ
bowdlerize,0.0,-0.9,ബൗൾഡറൈസ്
turmoil,0.0,-0.9,കലഹവും
utterly,0.0,-0.9,തീർത്തും
shimmer,0.0,-0.9,തിളക്കം
frenetically,0.0,-0.9,ഭ്രാന്തമായി
fail,0.0,-0.9,പരാജയപ്പെടുക
messes,0.0,-0.9,മെസ്സുകൾ
undersized,0.0,-0.9,അടിവരയിട്ടു
fanaticism,0.0,-0.9,മതഭ്രാന്ത്
disarray,0.0,-0.9,ആശയക്കുഴപ്പം
scold,0.0,-0.9,ശകാരിക്കുക
madness,0.0,-0.9,ഭ്രാന്തൻ
shake,0.0,-0.9,കുലുക്കുക
discrepant,0.0,-0.9,പൊരുത്തക്കേട്
disses,0.0,-0.9,അവരുടെ
dubiously,0.0,-0.9,സംശയാസ്പദമായി
irksomenesses,0.0,-0.9,irksomenesses
misrepresentation,0.0,-0.9,തെറ്റായ പ്രാതിനിധ്യം
nauseating,0.0,-0.9,ഓക്കാനം
wrinkled,0.0,-0.9,ചുളിവുകൾ
punch,0.0,-0.9,പഞ്ച്
brood,0.0,-0.9,റൊട്ടി
cringes,0.0,-0.9,cringes
grudgingly,0.0,-0.9,നീരസത്തോടെ
danger,0.0,-0.9,അപായം
exhaust,0.0,-0.9,എക്‌സ്‌ഹോസ്റ്റ്
raping,0.0,-0.9,ബലാത്സംഗം
scandels,0.0,-0.9,സ്കാൻഡൽ
brash,0.0,-0.9,ബ്രഷ്
slumping,0.0,-0.9,മന്ദഗതി
loser,0.0,-0.9,തോറ്റവൻ
glitches,0.0,-0.9,തടസ്സങ്ങൾ
appalling,0.0,-0.9,ഭയപ്പെടുത്തുന്ന
conspire,0.0,-0.9,ഗൂ .ാലോചന നടത്തുക
heartbreaking,0.0,-0.9,ഹൃദയാഘാതം
besiege,0.0,-0.9,ഉപരോധം
blah,0.0,-0.9,blah
bad,0.0,-0.9,മോശം
blatant,0.0,-0.9,നഗ്നമാണ്
mendacious,0.0,-0.9,അതിശയകരമായ
submissive,0.0,-0.9,വിധേയത്വം
disgraceful,0.0,-0.9,അപമാനകരമായ
unprofitable,0.0,-0.9,ലാഭകരമല്ല
shady,0.0,-0.9,നിഴൽ
refutes,0.0,-0.9,നിരസിക്കുന്നു
polution,0.0,-0.9,മലിനീകരണം
stump,0.0,-0.9,സ്റ്റമ്പ്
enraged,0.0,-0.9,കോപിച്ചു
crazily,0.0,-0.9,ഭ്രാന്തൻ
over-priced,0.0,-0.9,അമിതവില
unreadable,0.0,-0.9,വായിക്കാൻ കഴിയാത്ത
satirical,0.0,-0.9,ആക്ഷേപഹാസ്യം
spiteful,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
radicalization,0.0,-0.9,സമൂലമാക്കൽ
brittle,0.0,-0.9,പൊട്ടുന്ന
peril,0.0,-0.9,ആപത്ത്
gainsayer,0.0,-0.9,നേട്ടക്കാരൻ
pout,0.0,-0.9,pout
illusory,0.0,-0.9,മായ
haunting,0.0,-0.9,വേട്ടയാടുന്നു
terror-genic,0.0,-0.9,തീവ്രവാദ-ജനിക്
weep,0.0,-0.9,കരയുക
downhill,0.0,-0.9,താഴേക്ക്
whine,0.0,-0.9,ചൂഷണം
dislike,0.0,-0.9,അനിഷ്ടം
wicked,0.0,-0.9,ദുഷ്ടൻ
extort,0.0,-0.9,കൊള്ളയടിക്കുക
smoulder,0.0,-0.9,സ്മോൾഡർ
darker,0.0,-0.9,ഇരുണ്ടത്
fume,0.0,-0.9,പുക
avalanche,0.0,-0.9,ഹിമപാതം
break-up,0.0,-0.9,പിരിഞ്ഞുപോകുക
hate,0.0,-0.9,വെറുക്കുക
capricious,0.0,-0.9,വ്യതിചലിക്കുന്ന
jutter,0.0,-0.9,ഞെട്ടൽ
immoderately,0.0,-0.9,അപക്വമായി
semi-retarded,0.0,-0.9,സെമി-റിട്ടാർഡഡ്
cracks,0.0,-0.9,വിള്ളലുകൾ
criticizing,0.0,-0.9,വിമർശിക്കുന്നു
disgustfully,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
dumping,0.0,-0.9,ഉപേക്ഷിക്കൽ
mispronounced,0.0,-0.9,തെറ്റായി ഉച്ചരിച്ചു
scorchingly,0.0,-0.9,കത്തിക്കയറുന്നു
kaput,0.0,-0.9,ഗേറ്റ്
detraction,0.0,-0.9,വ്യതിചലനം
derisively,0.0,-0.9,പരിഹാസ്യമായി
condemnation,0.0,-0.9,അപലപനം
funnily,0.0,-0.9,തമാശയായി
sass,0.0,-0.9,സാസ്
opponent,0.0,-0.9,എതിരാളി
dungeons,0.0,-0.9,തടവറകൾ
scolded,0.0,-0.9,ശകാരിച്ചു
commotions,0.0,-0.9,നിഗമനങ്ങൾ
subpoenas,0.0,-0.9,subpoenas
regretfully,0.0,-0.9,ഖേദത്തോടെ
unlawfully,0.0,-0.9,നിയമവിരുദ്ധമായി
brashness,0.0,-0.9,ധൈര്യം
unpopular,0.0,-0.9,ജനപ്രിയമല്ലാത്തത്
dispirit,0.0,-0.9,ഡിസ്പിരിറ്റ്
conspicuously,0.0,-0.9,വ്യക്തമായി
insanely,0.0,-0.9,തീർത്തും
incredulous,0.0,-0.9,അവിശ്വസനീയമായ
indifferent,0.0,-0.9,നിസ്സംഗത
racists,0.0,-0.9,വംശീയവാദികൾ
impunity,0.0,-0.9,ശിക്ഷാ ഇളവ്
sorrowful,0.0,-0.9,ദു orrow ഖം
unhealthy,0.0,-0.9,അനാരോഗ്യകരമായ
critical,0.0,-0.9,ഗുരുതരമാണ്
debaucher,0.0,-0.9,ധിക്കാരിയായ
gawk,0.0,-0.9,gawk
doggedly,0.0,-0.9,നായ്ക്കളായി
disrespectable,0.0,-0.9,അനാദരവ്
2-faces,0.0,-0.9,2-മുഖങ്ങൾ
disgustful,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
flicering,0.0,-0.9,flication
drips,0.0,-0.9,ഡ്രിപ്പ്സ്
evasion,0.0,-0.9,ഒഴിവാക്കൽ
indefensible,0.0,-0.9,നിർവചിക്കാനാവാത്ത
infuriate,0.0,-0.9,പ്രകോപിപ്പിക്കുക
aggrieve,0.0,-0.9,ദു g ഖിക്കുക
ludicrous,0.0,-0.9,പരിഹാസ്യമായ
misfortune,0.0,-0.9,നിർഭാഗ്യം
frigging,0.0,-0.9,frigging
malevolent,0.0,-0.9,ദ്രോഹം
monstrosities,0.0,-0.9,മോൺസ്ട്രോസിറ്റിസ്
avaricious,0.0,-0.9,അവ്യക്തമാണ്
stench,0.0,-0.9,ദുർഗന്ധം
domineering,0.0,-0.9,ആധിപത്യം
troublesomely,0.0,-0.9,ശല്യപ്പെടുത്തുന്ന
buckle,0.0,-0.9,കൊളുത്ത്
confounded,0.0,-0.9,ആശയക്കുഴപ്പത്തിലായി
stumps,0.0,-0.9,സ്റ്റമ്പുകൾ
judders,0.0,-0.9,ന്യായാധിപന്മാർ
smut,0.0,-0.9,സ്മട്ട്
terrorism,0.0,-0.9,ഭീകരത
undignified,0.0,-0.9,നിന്ദ്യമായ
wack,0.0,-0.9,wack
mordantly,0.0,-0.9,വളരെ മോശമായി
uncreative,0.0,-0.9,സൃഷ്ടിപരമല്ലാത്ത
adamantly,0.0,-0.9,അചഞ്ചലമായി
incompetent,0.0,-0.9,കഴിവില്ലാത്ത
disturbance,0.0,-0.9,അസ്വസ്ഥത
over-acted,0.0,-0.9,അമിതമായി പ്രവർത്തിച്ചു
enflame,0.0,-0.9,enflame
slaves,0.0,-0.9,അടിമകൾ
stealing,0.0,-0.9,മോഷ്ടിക്കുന്നു
unconstitutional,0.0,-0.9,ഭരണഘടനാവിരുദ്ധം
snobbish,0.0,-0.9,സ്നോബിഷ്
gaffe,0.0,-0.9,മണ്ടത്തരം
ungrateful,0.0,-0.9,നന്ദികെട്ട
spookier,0.0,-0.9,സ്പൂക്കിയർ
backwood,0.0,-0.9,ബാക്ക്വുഡ്
derisiveness,0.0,-0.9,പരിഹാസം
squabble,0.0,-0.9,കലഹം
inflammed,0.0,-0.9,വീക്കം
decadent,0.0,-0.9,അപചയം
eschew,0.0,-0.9,ഒഴിവാക്കുക
marginal,0.0,-0.9,അരികിലുള്ള
addicting,0.0,-0.9,ആസക്തി
fatefully,0.0,-0.9,നിർഭാഗ്യവശാൽ
distracting,0.0,-0.9,ശ്രദ്ധ തിരിക്കുന്നു
penalize,0.0,-0.9,പിഴ ചുമത്തുക
bearish,0.0,-0.9,സഹിഷ്ണുത
lull,0.0,-0.9,മന്ദബുദ്ധിയായ
expire,0.0,-0.9,കാലഹരണപ്പെടും
betrayals,0.0,-0.9,വിശ്വാസവഞ്ചന
bunk,0.0,-0.9,ബങ്ക്
feebleminded,0.0,-0.9,ക്ഷീണിച്ച മനസ്സ്
f**k,0.0,-0.9,f ** കെ
inelegant,0.0,-0.9,അസഹിഷ്ണുത
