Term,PosScore,NegScore,Oriya
hell,0.0,-0.9,ନର୍କ
pillage,0.0,-0.9,ଲୁଣ୍ଠନ
disrespectful,0.0,-0.9,ଅସମ୍ମାନ
fatuous,0.0,-0.9,ଘୃଣ୍ୟ
hardliner,0.0,-0.9,ହାର୍ଡଲିନର୍
incomparably,0.0,-0.9,ତୁଳନାତ୍ମକ ଭାବରେ
sueing,0.0,-0.9,ମକଦ୍ଦମା ଦାୟର
biting,0.0,-0.9,କାମୁଡ଼ିବା
fluster,0.0,-0.9,ଫ୍ଲୁଷ୍ଟର
damnable,0.0,-0.9,ଦୋଷୀ
distressed,0.0,-0.9,ଦୁ ed ଖୀ
tentatively,0.0,-0.9,ପରୀକ୍ଷାମୂଳକ ଭାବରେ |
derision,0.0,-0.9,ଉପହାସ
uncaring,0.0,-0.9,ଅବହେଳା
denial,0.0,-0.9,ଅସ୍ୱୀକାର
capsize,0.0,-0.9,capsize
fastidiously,0.0,-0.9,ଶୀଘ୍ର
misbegotten,0.0,-0.9,ଭୁଲ୍
subversion,0.0,-0.9,ବିଦ୍ରୋହ |
blundering,0.0,-0.9,ଭୁଲ୍
illusion,0.0,-0.9,ଭ୍ରମ
blatantly,0.0,-0.9,ଖୋଲାଖୋଲି ଭାବରେ
despised,0.0,-0.9,ଘୃଣିତ
maliciously,0.0,-0.9,ଦୁଷ୍କର୍ମ
drunk,0.0,-0.9,ମଦ୍ୟପ
backaches,0.0,-0.9,ପିଠି
virus,0.0,-0.9,ଜୀବାଣୁ
shocking,0.0,-0.9,ଚକିତ
rejected,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ
inhumanity,0.0,-0.9,ଅମାନୁଷିକତା |
impinge,0.0,-0.9,ପ୍ରତିବନ୍ଧକ
throbbed,0.0,-0.9,ଥ୍ରୋବେଡ୍ |
deceptively,0.0,-0.9,ପ୍ରତାରଣା
scrambled,0.0,-0.9,ସ୍କ୍ରାମବ୍ଲେଡ୍ |
criticism,0.0,-0.9,ସମାଲୋଚନା
hobble,0.0,-0.9,ହବଲ୍ |
simplistic,0.0,-0.9,ସରଳବାଦୀ |
grotesque,0.0,-0.9,grotesque
treasonous,0.0,-0.9,ଦେଶଦ୍ରୋହୀ
troubles,0.0,-0.9,ଅସୁବିଧା
dislikes,0.0,-0.9,ନାପସନ୍ଦ
mistress,0.0,-0.9,ମାଲିକାଣୀ
conspicuous,0.0,-0.9,ସ୍ପଷ୍ଟ
acerbically,0.0,-0.9,acerbically
atrocities,0.0,-0.9,ଅତ୍ୟାଚାର
brazen,0.0,-0.9,ପିତ୍ତଳ
calamity,0.0,-0.9,ବିପଦ
gloatingly,0.0,-0.9,ଖୁସିରେ
inexcusably,0.0,-0.9,ଅବିସ୍ମରଣୀୟ |
rumor,0.0,-0.9,ଗୁଜବ
forbidden,0.0,-0.9,ନିଷେଧ |
cheesy,0.0,-0.9,ପନିର
slander,0.0,-0.9,ନିନ୍ଦା
stumped,0.0,-0.9,ଷ୍ଟମ୍ପ୍ |
corrosive,0.0,-0.9,କ୍ଷତିକାରକ |
virulently,0.0,-0.9,କୁତ୍ସିତ ଭାବରେ
false,0.0,-0.9,ମିଥ୍ୟା
knock,0.0,-0.9,ନକ୍
vexingly,0.0,-0.9,ଅସନ୍ତୋଷ
hoard,0.0,-0.9,ହୋର୍ଡ୍ |
untrue,0.0,-0.9,ଅସତ୍ୟ
aloof,0.0,-0.9,aloof
fetid,0.0,-0.9,fetid
invisible,0.0,-0.9,ଅଦୃଶ୍ୟ |
heavyhearted,0.0,-0.9,ଭାରି ହୃଦୟ
conceit,0.0,-0.9,ଅହଂକାର
hypocricy,0.0,-0.9,କପଟୀ
infection,0.0,-0.9,ସଂକ୍ରମଣ
shrug,0.0,-0.9,shrug
dangerousness,0.0,-0.9,ବିପଦ
traped,0.0,-0.9,ଫାଶରେ ପଡ଼ିଛନ୍ତି
temper,0.0,-0.9,ସ୍ୱଭାବ
soreness,0.0,-0.9,ଯନ୍ତ୍ରଣା
wrest,0.0,-0.9,କୁସ୍ତି
impractical,0.0,-0.9,ଅପ୍ରାକୃତିକ |
punk,0.0,-0.9,ପଙ୍କ
damaged,0.0,-0.9,କ୍ଷତିଗ୍ରସ୍ତ |
deject,0.0,-0.9,ନିରାଶା
immaterial,0.0,-0.9,ଅପରିଚିତ
imperfectly,0.0,-0.9,ଅସମ୍ପୂର୍ଣ୍ଣ
inappropriately,0.0,-0.9,ଅନୁପଯୁକ୍ତ
lewdly,0.0,-0.9,ଅଶୁଭ
impossible,0.0,-0.9,ଅସମ୍ଭବ
deny,0.0,-0.9,ଅସ୍ୱୀକାର କର |
helplessly,0.0,-0.9,ଅସହାୟ
indifference,0.0,-0.9,ଉଦାସୀନତା |
disgraced,0.0,-0.9,ଅପମାନିତ
melancholy,0.0,-0.9,ଦୁ mel ଖ
insignificance,0.0,-0.9,ଅମୂଳକ
retardedness,0.0,-0.9,ଅବସାଦ
discountenance,0.0,-0.9,ରିହାତି
unspecified,0.0,-0.9,ନିର୍ଦ୍ଦିଷ୍ଟ
diatribe,0.0,-0.9,diatribe
hideously,0.0,-0.9,ଲୁକ୍କାୟିତ ଭାବରେ |
flake,0.0,-0.9,ଫ୍ଲେକ୍
pig,0.0,-0.9,ଘୁଷୁରି
last-ditch,0.0,-0.9,ଶେଷ ଖାଲ
repulse,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ
conflicted,0.0,-0.9,ବିବାଦୀୟ |
ruthlessness,0.0,-0.9,ନିର୍ଦ୍ଦୟତା
obscure,0.0,-0.9,ଅସ୍ପଷ୍ଟ
capriciousness,0.0,-0.9,କ ric ତୁକିଆ
grumpier,0.0,-0.9,grumpier
mournfully,0.0,-0.9,ଶୋକରେ
poorer,0.0,-0.9,ଗରିବ
unqualified,0.0,-0.9,ଅଯୋଗ୍ୟ
overact,0.0,-0.9,ଅତ୍ୟଧିକ
subversive,0.0,-0.9,ବିପରୀତ |
ineptly,0.0,-0.9,ଅଜ୍ଞାତରେ |
stain,0.0,-0.9,ଦାଗ
assassin,0.0,-0.9,ହତ୍ୟାକାରୀ
corrosions,0.0,-0.9,କ୍ଷୟ
fanciful,0.0,-0.9,କଳ୍ପନା
heartbreakingly,0.0,-0.9,ହୃଦୟ ବିଦାରକ
outrages,0.0,-0.9,କ୍ରୋଧ
plight,0.0,-0.9,ଦୁ ight ଖ
extremists,0.0,-0.9,ଉଗ୍ରବାଦୀ
maledict,0.0,-0.9,maledict
shrilly,0.0,-0.9,ସଂକୀର୍ଣ୍ଣ ଭାବରେ |
interrupt,0.0,-0.9,ବାଧା
exaggerate,0.0,-0.9,ଅତିରିକ୍ତ
inevitably,0.0,-0.9,ଅବଶ୍ୟ
challenging,0.0,-0.9,ଚ୍ୟାଲେଞ୍ଜିଂ |
infiltrators,0.0,-0.9,ଅନୁପ୍ରବେଶକାରୀ |
harsh,0.0,-0.9,କଠୋର
dire,0.0,-0.9,କୁହ
plebeian,0.0,-0.9,plebeian
pan,0.0,-0.9,ପ୍ୟାନ |
scams,0.0,-0.9,ଘୋଟାଲା |
jealousness,0.0,-0.9,ealous ର୍ଷା
arrogantly,0.0,-0.9,ଅହଂକାର
stupidest,0.0,-0.9,ମୂର୍ଖ
disapproving,0.0,-0.9,ନାପସନ୍ଦ
scrap,0.0,-0.9,ସ୍କ୍ରାପ୍ |
demolish,0.0,-0.9,ଭାଙ୍ଗିବା
swelled,0.0,-0.9,ଫୁଲିଗଲା |
rejects,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ କରେ |
irksomely,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
neglected,0.0,-0.9,ଅବହେଳିତ
hideousness,0.0,-0.9,ଘୃଣ୍ୟତା
leery,0.0,-0.9,ଲେରି
uncooperative,0.0,-0.9,ଅସହଯୋଗୀ |
blame,0.0,-0.9,ଦୋଷ
impermissible,0.0,-0.9,ଅସମ୍ଭବ
mortifying,0.0,-0.9,ମର୍ତ୍ତ୍ୟ
bereave,0.0,-0.9,ଶୋକ
strangely,0.0,-0.9,ଅଜବ
blunder,0.0,-0.9,ତ୍ରୁଟି
struggled,0.0,-0.9,ସଂଘର୍ଷ କଲା |
alienated,0.0,-0.9,ବିଚ୍ଛିନ୍ନ
frenzied,0.0,-0.9,କ୍ରୋଧିତ
absurdity,0.0,-0.9,ଅବ urd ଧତା |
unspeakable,0.0,-0.9,ଅସ୍ପଷ୍ଟ
beguile,0.0,-0.9,ପ୍ରତାରଣା
delude,0.0,-0.9,ନିରାଶ
violators,0.0,-0.9,ଉଲ୍ଲଂଘନକାରୀ |
vibrating,0.0,-0.9,କମ୍ପନ
baffle,0.0,-0.9,ବାଧା
bowdlerize,0.0,-0.9,bowdlerize
turmoil,0.0,-0.9,ଅଶାନ୍ତି |
utterly,0.0,-0.9,ସଂପୂର୍ଣ୍ଣ ଭାବରେ
shimmer,0.0,-0.9,ଶିମର୍
frenetically,0.0,-0.9,ଫ୍ରେନେଟିକ୍ |
fail,0.0,-0.9,ବିଫଳ
messes,0.0,-0.9,ବିଶୃଙ୍ଖଳା |
undersized,0.0,-0.9,ଅଣ୍ଡରାଇଜଡ୍ |
fanaticism,0.0,-0.9,ପ୍ରଶଂସକ
disarray,0.0,-0.9,ବିଶୃଙ୍ଖଳା
scold,0.0,-0.9,ଗାଳି
madness,0.0,-0.9,ପାଗଳାମି |
shake,0.0,-0.9,ହଲେଇବା
discrepant,0.0,-0.9,ଅସଙ୍ଗତ
disses,0.0,-0.9,ସେମାନଙ୍କର
dubiously,0.0,-0.9,ସନ୍ଦେହଜନକ |
irksomenesses,0.0,-0.9,irksomenesses
misrepresentation,0.0,-0.9,ଭୁଲ ଉପସ୍ଥାପନା
nauseating,0.0,-0.9,ବାନ୍ତି
wrinkled,0.0,-0.9,କୁଞ୍ଚିତ |
punch,0.0,-0.9,ପିଚ୍ |
brood,0.0,-0.9,ରୁଟି |
cringes,0.0,-0.9,କ୍ରଙ୍ଗସ୍
grudgingly,0.0,-0.9,ଦୁ ud ଖରେ
danger,0.0,-0.9,ବିପଦ
exhaust,0.0,-0.9,ନିଷ୍କାସନ
raping,0.0,-0.9,ବଳାତ୍କାର
scandels,0.0,-0.9,ସ୍କାଣ୍ଡେଲ୍ |
brash,0.0,-0.9,ବ୍ରାସ୍
slumping,0.0,-0.9,ump ୁଲା
loser,0.0,-0.9,ପରାଜିତ
glitches,0.0,-0.9,ଗ୍ଲିଚ୍
appalling,0.0,-0.9,ଭୟଭୀତ
conspire,0.0,-0.9,ଷଡଯନ୍ତ୍ର
heartbreaking,0.0,-0.9,ହୃଦୟ ବିଦାରକ
besiege,0.0,-0.9,ଅବରୋଧ
blah,0.0,-0.9,ବ୍ଲା
bad,0.0,-0.9,ଖରାପ
blatant,0.0,-0.9,ନିନ୍ଦନୀୟ
mendacious,0.0,-0.9,mendacious
submissive,0.0,-0.9,ବଶୀଭୂତ |
disgraceful,0.0,-0.9,ଅପମାନଜନକ
unprofitable,0.0,-0.9,ଲାଭଜନକ ନୁହେଁ
shady,0.0,-0.9,ଛାଇ
refutes,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ କରେ |
polution,0.0,-0.9,ପ୍ରଦୂଷଣ
stump,0.0,-0.9,ଷ୍ଟମ୍ପ୍ |
enraged,0.0,-0.9,କ୍ରୋଧିତ
crazily,0.0,-0.9,ପାଗଳ
over-priced,0.0,-0.9,ଅଧିକ ମୂଲ୍ୟ
unreadable,0.0,-0.9,ପଠନୀୟ ନୁହେଁ
satirical,0.0,-0.9,ବିସ୍ମୟକର |
spiteful,0.0,-0.9,ଖରାପ
radicalization,0.0,-0.9,ଆଂଚଳିକକରଣ |
brittle,0.0,-0.9,ଭଗ୍ନ
peril,0.0,-0.9,ବିପଦ
gainsayer,0.0,-0.9,ଲାଭକାରୀ
pout,0.0,-0.9,ପାଉଟ୍
illusory,0.0,-0.9,ଭ୍ରମାତ୍ମକ |
haunting,0.0,-0.9,ଶିକାର
terror-genic,0.0,-0.9,ଆତଙ୍କ-ଜେନିକ୍ |
weep,0.0,-0.9,କାନ୍ଦ
downhill,0.0,-0.9,ତଳକୁ
whine,0.0,-0.9,ଚିତ୍କାର
dislike,0.0,-0.9,ନାପସନ୍ଦ
wicked,0.0,-0.9,ଦୁଷ୍ଟ
extort,0.0,-0.9,ନିର୍ଯାତନା
smoulder,0.0,-0.9,ସ୍ମୋଲ୍ଡର୍ |
darker,0.0,-0.9,ଗା dark ଼
fume,0.0,-0.9,ଧୂଆଁ
avalanche,0.0,-0.9,ବାଘ
break-up,0.0,-0.9,ବିଚ୍ଛିନ୍ନ
hate,0.0,-0.9,ଘୃଣା
capricious,0.0,-0.9,କ ric ତୁକିଆ
jutter,0.0,-0.9,ଜଟର୍ |
immoderately,0.0,-0.9,ଅଯଥାରେ |
semi-retarded,0.0,-0.9,ଅର୍ଦ୍ଧ-ଅବସରପ୍ରାପ୍ତ
cracks,0.0,-0.9,ଖାଲ |
criticizing,0.0,-0.9,ସମାଲୋଚନା
disgustfully,0.0,-0.9,ଘୃଣ୍ୟ
dumping,0.0,-0.9,ଡମ୍ପିଂ
mispronounced,0.0,-0.9,ଭୁଲ ଭୁଲ
scorchingly,0.0,-0.9,ଜ୍ୱଳନ୍ତ
kaput,0.0,-0.9,ଫାଟକ
detraction,0.0,-0.9,ବିଘ୍ନ
derisively,0.0,-0.9,ଉପହାସ
condemnation,0.0,-0.9,ନିନ୍ଦା
funnily,0.0,-0.9,ମଜାଳିଆ
sass,0.0,-0.9,ସାସ୍
opponent,0.0,-0.9,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱୀ |
dungeons,0.0,-0.9,ଦୁର୍ଗ
scolded,0.0,-0.9,ଗାଳି
commotions,0.0,-0.9,ସଂକଟ
subpoenas,0.0,-0.9,ଉପପୋନାସ୍ |
regretfully,0.0,-0.9,ଦୁ regret ଖର ସହିତ
unlawfully,0.0,-0.9,ବେଆଇନ ଭାବରେ |
brashness,0.0,-0.9,ଉଜ୍ଜ୍ୱଳତା
unpopular,0.0,-0.9,ଜନପ୍ରିୟ
dispirit,0.0,-0.9,dispirit
conspicuously,0.0,-0.9,ସ୍ପଷ୍ଟ ଭାବରେ
insanely,0.0,-0.9,ପାଗଳ
incredulous,0.0,-0.9,ଅବିଶ୍ୱାସନୀୟ |
indifferent,0.0,-0.9,ଉଦାସୀନ |
racists,0.0,-0.9,ଜାତିବାଦୀ
impunity,0.0,-0.9,ଅପରାଧ
sorrowful,0.0,-0.9,ଦୁ orrow ଖୀ
unhealthy,0.0,-0.9,ଅସ୍ୱାସ୍ଥ୍ୟକର
critical,0.0,-0.9,ଗୁରୁତର
debaucher,0.0,-0.9,ଖରାପ
gawk,0.0,-0.9,gawk
doggedly,0.0,-0.9,କୁକୁର
disrespectable,0.0,-0.9,ଅସମ୍ମାନ
2-faces,0.0,-0.9,2-ଚେହେରା |
disgustful,0.0,-0.9,ଘୃଣ୍ୟ
flicering,0.0,-0.9,ନକଲ
drips,0.0,-0.9,ବୁନ୍ଦା
evasion,0.0,-0.9,ପଳାୟନ
indefensible,0.0,-0.9,ଅପରିହାର୍ଯ୍ୟ |
infuriate,0.0,-0.9,କ୍ରୋଧିତ
aggrieve,0.0,-0.9,ଦୁ gr ଖ
ludicrous,0.0,-0.9,ludicrous
misfortune,0.0,-0.9,ଦୁର୍ଭାଗ୍ୟ
frigging,0.0,-0.9,ଫ୍ରିଜିଂ
malevolent,0.0,-0.9,ଦୁଷ୍କର୍ମ
monstrosities,0.0,-0.9,ରାକ୍ଷସ
avaricious,0.0,-0.9,ଘୃଣ୍ୟ
stench,0.0,-0.9,ଦୁର୍ଗନ୍ଧ
domineering,0.0,-0.9,ପ୍ରାଧାନ୍ୟ
troublesomely,0.0,-0.9,ଅସୁବିଧାଜନକ
buckle,0.0,-0.9,ବାଲ
confounded,0.0,-0.9,ଲଜ୍ଜିତ
stumps,0.0,-0.9,ଷ୍ଟମ୍ପସ୍ |
judders,0.0,-0.9,ବିଚାରକର୍ତ୍ତା
smut,0.0,-0.9,ସ୍ମଟ୍
terrorism,0.0,-0.9,ଆତଙ୍କବାଦ
undignified,0.0,-0.9,ଅଯୋଗ୍ୟ
wack,0.0,-0.9,ୱାକ୍
mordantly,0.0,-0.9,ଦୁ mor ଖଦ
uncreative,0.0,-0.9,ଅପ୍ରାକୃତିକ |
adamantly,0.0,-0.9,ଦୃ ant ଭାବରେ
incompetent,0.0,-0.9,ଅଯୋଗ୍ୟ
disturbance,0.0,-0.9,ବିଶୃଙ୍ଖଳା
over-acted,0.0,-0.9,ଅତ୍ୟଧିକ କାର୍ଯ୍ୟ
enflame,0.0,-0.9,enflame
slaves,0.0,-0.9,ଦାସମାନେ
stealing,0.0,-0.9,ଚୋରି
unconstitutional,0.0,-0.9,ଅସାମ୍ବିଧାନିକ |
snobbish,0.0,-0.9,ସ୍ନୋବିଶ୍ |
gaffe,0.0,-0.9,ତ୍ରୁଟି
ungrateful,0.0,-0.9,କୃତଜ୍ଞ
spookier,0.0,-0.9,spookier
backwood,0.0,-0.9,ପଛପଟ
derisiveness,0.0,-0.9,ଉପହାସ
squabble,0.0,-0.9,କଳହ
inflammed,0.0,-0.9,ପ୍ରଦାହ
decadent,0.0,-0.9,decadent
eschew,0.0,-0.9,ପଳାୟନ କରନ୍ତୁ |
marginal,0.0,-0.9,ମାର୍ଜିନାଲ୍
addicting,0.0,-0.9,ନିଶା
fatefully,0.0,-0.9,ଭାଗ୍ୟବଶତ
distracting,0.0,-0.9,ବିଭ୍ରାନ୍ତକାରୀ |
penalize,0.0,-0.9,ଦଣ୍ଡ ଦିଅ |
bearish,0.0,-0.9,ଭାଲୁ
lull,0.0,-0.9,ଲାଲ୍
expire,0.0,-0.9,ମିଆଦ ପୂର୍ଣ୍ଣ ହେବ
betrayals,0.0,-0.9,ବିଶ୍ୱାସଘାତକତା
bunk,0.0,-0.9,ବାଙ୍କ
feebleminded,0.0,-0.9,ଦୁର୍ବଳ
f**k,0.0,-0.9,f ** k
inelegant,0.0,-0.9,ଅବହେଳିତ |
ranted,0.0,-0.9,ରାଣ୍ଟ
scandel,0.0,-0.9,ଦୁର୍ନୀତି
amputate,0.0,-0.9,ଆମ୍ପୁଟେଡ୍
hard-liner,0.0,-0.9,ହାର୍ଡ-ଲାଇନ୍ର୍ |
exclusion,0.0,-0.9,ବହିଷ୍କାର
drags,0.0,-0.9,ଡ୍ରାଗ୍
strangest,0.0,-0.9,ଅଜବ
superstitious,0.0,-0.9,ଅନ୍ଧବିଶ୍ୱାସୀ |
pry,0.0,-0.9,pry
shaky,0.0,-0.9,କମ୍ପିତ
condemn,0.0,-0.9,ନିନ୍ଦା କର |
abolish,0.0,-0.9,ରଦ୍ଦ
accusation,0.0,-0.9,ଅଭିଯୋଗ
irregularity,0.0,-0.9,ଅନିୟମିତତା |
lies,0.0,-0.9,ମିଥ୍ୟା
premeditated,0.0,-0.9,ପୂର୍ବ ନିର୍ଦ୍ଧାରିତ |
fault,0.0,-0.9,ଦୋଷ
puzzling,0.0,-0.9,ପଜଲ୍
suspicious,0.0,-0.9,ସନ୍ଦେହଜନକ |
unattractive,0.0,-0.9,ଆକର୍ଷଣୀୟ ନୁହେଁ |
delusional,0.0,-0.9,ଭ୍ରମାତ୍ମକ |
ungovernable,0.0,-0.9,ଅଣସଂରକ୍ଷିତ
injustices,0.0,-0.9,ଅନ୍ୟାୟ
limits,0.0,-0.9,ସୀମା
ultimatum,0.0,-0.9,ଅଲ୍ଟିମାଟମ୍ |
implode,0.0,-0.9,implode
covetous,0.0,-0.9,ଲୋଭୀ
louder,0.0,-0.9,ଅଧିକ ଜୋରରେ |
monstrous,0.0,-0.9,ରାକ୍ଷସ
monstrously,0.0,-0.9,ରାକ୍ଷସ
misstatement,0.0,-0.9,ଭୁଲ ତଥ୍ୟ
motley,0.0,-0.9,ମୋଟଲି
carp,0.0,-0.9,କାର୍ପ
estranged,0.0,-0.9,ବିଚ୍ଛିନ୍ନ
bumping,0.0,-0.9,ump ୁଣ୍ଟିବା |
fussy,0.0,-0.9,ଖରାପ
irksomeness,0.0,-0.9,irksomeness
puny,0.0,-0.9,puny
dripped,0.0,-0.9,ଖସିଗଲା |
imperious,0.0,-0.9,ଅପରାଜିତା |
confused,0.0,-0.9,ଦ୍ୱନ୍ଦ୍ୱରେ |
discomfort,0.0,-0.9,ଅସନ୍ତୋଷ |
jealous,0.0,-0.9,ealous ର୍ଷା
neurotically,0.0,-0.9,ସ୍ନାୟୁଗତ ଭାବରେ |
guilty,0.0,-0.9,ଦୋଷୀ
flagging,0.0,-0.9,ଫ୍ଲାଗିଂ
refusal,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ
litigious,0.0,-0.9,ମକଦ୍ଦମା
scuff,0.0,-0.9,scuff
tragedy,0.0,-0.9,ଦୁ tragedy ଖଦ ଘଟଣା |
ailing,0.0,-0.9,ଅସୁସ୍ଥ
secretive,0.0,-0.9,ଗୁପ୍ତ
cocky,0.0,-0.9,କକ୍ସି
primitive,0.0,-0.9,ଆଦିମ
effigy,0.0,-0.9,ପ୍ରଭାବଶାଳୀ |
fatcat,0.0,-0.9,ଫ୍ୟାଟକେଟ୍ |
paupers,0.0,-0.9,ପପୁର୍ସ |
bullies,0.0,-0.9,ଗାଳିଗୁଲଜ
vanity,0.0,-0.9,ଅସାର
stooge,0.0,-0.9,stooge
inhospitable,0.0,-0.9,ଆତିଥ୍ୟ
tragically,0.0,-0.9,ଦୁ ag ଖଦାୟକ
troublesome,0.0,-0.9,ଅସୁବିଧାଜନକ
outcry,0.0,-0.9,ଚିତ୍କାର
displeasing,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
degradingly,0.0,-0.9,ଅପମାନଜନକ
scrambles,0.0,-0.9,ସ୍କ୍ରାମବଲ୍ |
impatiently,0.0,-0.9,ଧ ati ର୍ଯ୍ୟର ସହିତ |
maddeningly,0.0,-0.9,ପାଗଳ ଭାବରେ |
unpleasant,0.0,-0.9,ଅପ୍ରୀତିକର
craze,0.0,-0.9,କ୍ରେଜ୍
devastatingly,0.0,-0.9,ବିନାଶକାରୀ
unwanted,0.0,-0.9,ଅବାଞ୍ଛିତ |
provoke,0.0,-0.9,ଉତ୍ତେଜିତ କର |
impolitely,0.0,-0.9,ଅପାରଗତା |
sneaky,0.0,-0.9,ଗୁପ୍ତ
unsupported,0.0,-0.9,ଅସମର୍ଥିତ
languish,0.0,-0.9,ଦୁର୍ବଳ
swindle,0.0,-0.9,ଠକ
resentment,0.0,-0.9,ବିରକ୍ତି
dust,0.0,-0.9,ଧୂଳି
bloodshed,0.0,-0.9,ରକ୍ତପାତ
shirk,0.0,-0.9,ଶିର୍କ
perplexity,0.0,-0.9,ବିଚଳିତତା |
impiety,0.0,-0.9,ଅଶୁଭତା |
aggressor,0.0,-0.9,ଆକ୍ରମଣକାରୀ
forbidding,0.0,-0.9,ବାରଣ
demean,0.0,-0.9,demean
inconsequential,0.0,-0.9,ଅପରିହାର୍ଯ୍ୟ |
disliked,0.0,-0.9,ନାପସନ୍ଦ
heretical,0.0,-0.9,ବିଦ୍ରୋହୀ
tetchily,0.0,-0.9,tetchily
steep,0.0,-0.9,ଖାଲ
unbelievable,0.0,-0.9,ଅବିଶ୍ୱସନୀୟ
chill,0.0,-0.9,ଥଣ୍ଡା
unfulfilled,0.0,-0.9,ଅସଂପୂର୍ଣ୍ଣ
oversimplify,0.0,-0.9,ଓଭରସିପ୍ଲାଇଫ୍ କରନ୍ତୁ |
accost,0.0,-0.9,accost
ambivalent,0.0,-0.9,ଅସ୍ପଷ୍ଟ
damn,0.0,-0.9,ଅଭିଶାପ
forgetful,0.0,-0.9,ଭୁଲିଯାଆନ୍ତି |
undermine,0.0,-0.9,ଦୁର୍ବଳ କର |
meltdown,0.0,-0.9,ତରଳିବା
mobster,0.0,-0.9,ମାଓବାଦୀ
overheat,0.0,-0.9,ଅତ୍ୟଧିକ ଗରମ
undermined,0.0,-0.9,ଦୁର୍ବଳ
loophole,0.0,-0.9,ଲୁଫ୍
plunder,0.0,-0.9,ଲୁଣ୍ଠନ
screwy,0.0,-0.9,ସ୍କ୍ରୀ
fustigate,0.0,-0.9,fustigate
muddy,0.0,-0.9,କାଦୁଅ
deficiency,0.0,-0.9,ଅଭାବ |
mulish,0.0,-0.9,mulish
coupists,0.0,-0.9,ପୁଲୱାମା ଆକ୍ରମଣକାରୀ |
subvert,0.0,-0.9,subvert
plagiarize,0.0,-0.9,ଚୋରୀ
impair,0.0,-0.9,ଦୁର୍ବଳତା |
jutters,0.0,-0.9,ଜଟର୍ସ
sufferers,0.0,-0.9,ପୀଡିତ
deadweight,0.0,-0.9,ମୃତ ଓଜନ
filth,0.0,-0.9,ଅଶୁଚି
unraveled,0.0,-0.9,ଉନ୍ମୁକ୍ତ
flee,0.0,-0.9,ପଳାୟନ କର
rude,0.0,-0.9,ଅଭଦ୍ର
dissolution,0.0,-0.9,ବିଲୋପ
patronize,0.0,-0.9,ପୃଷ୍ଠପୋଷକତା
manipulative,0.0,-0.9,ମନିପ୍ୟୁଲେଟିଭ୍ |
peculiarly,0.0,-0.9,ବିଶେଷ ଭାବରେ
dark,0.0,-0.9,ଅନ୍ଧାର
notoriety,0.0,-0.9,କୁଖ୍ୟାତି
bewilderingly,0.0,-0.9,ବିସ୍ମିତ
hardball,0.0,-0.9,ହାର୍ଡବଲ୍ |
pompous,0.0,-0.9,ଅହଂକାରୀ |
spew,0.0,-0.9,spw
motionless,0.0,-0.9,ଗତିହୀନ |
negatives,0.0,-0.9,ନକାରାତ୍ମକ
stifling,0.0,-0.9,ଚୋରି
addicts,0.0,-0.9,ଯୋଗୀ
cramp,0.0,-0.9,କ୍ରମ୍ପ
lone,0.0,-0.9,ଏକାକୀ
unsecure,0.0,-0.9,ଅସୁରକ୍ଷିତ
disingenuous,0.0,-0.9,ଅଲଗା
chafe,0.0,-0.9,ଚାଫେ
fabrication,0.0,-0.9,ଉତ୍ପାଦନ
died,0.0,-0.9,ମଲା
frustration,0.0,-0.9,ନିରାଶା
disillusionment,0.0,-0.9,ନିରାଶା
long-winded,0.0,-0.9,ଦୀର୍ଘ ପବନ
smudging,0.0,-0.9,ଧୂଳିସାତ୍ |
burdensomely,0.0,-0.9,ଭାରୀ
bumps,0.0,-0.9,ବାମ୍ପ
arduously,0.0,-0.9,କଷ୍ଟରେ
fatalistically,0.0,-0.9,ସାଂଘାତିକ
militancy,0.0,-0.9,ସ it ନିକତା
noxious,0.0,-0.9,ବିଷାକ୍ତ
sulk,0.0,-0.9,sulk
superfluous,0.0,-0.9,ଅତ୍ୟଧିକ
complicit,0.0,-0.9,ଜଟିଳ
choleric,0.0,-0.9,କୋଲେରିକ୍ |
sunk,0.0,-0.9,ବୁଡ଼ିଗଲା |
skepticism,0.0,-0.9,ଅନ୍ଧବିଶ୍ୱାସ |
unreachable,0.0,-0.9,ଅପହଞ୍ଚ |
commiserate,0.0,-0.9,ପ୍ରଶଂସା
deprived,0.0,-0.9,ବଞ୍ଚିତ
traitorously,0.0,-0.9,ଦେଶଦ୍ରୋହୀ
zombie,0.0,-0.9,ଜମ୍ବି |
harried,0.0,-0.9,ହରିଡ୍ |
outbreak,0.0,-0.9,ବିସ୍ଫୋରଣ
inteferes,0.0,-0.9,ଇଣ୍ଟରଫେରସ୍ |
emphatic,0.0,-0.9,ଜୋରଦାର
incense,0.0,-0.9,ଧୂପ
hated,0.0,-0.9,ଘୃଣା
overrated,0.0,-0.9,ଅତ୍ୟଧିକ
irate,0.0,-0.9,କ୍ରୋଧ
hinder,0.0,-0.9,ବାଧା
