Term,PosScore,NegScore,Telugu
bad,0.0,-0.9,చెడు
blatant,0.0,-0.9,కఠోర
mendacious,0.0,-0.9,అబద్ధపు
submissive,0.0,-0.9,లొంగి
disgraceful,0.0,-0.9,అవమానకరమైన
unprofitable,0.0,-0.9,లాభదాయకం
shady,0.0,-0.9,నీడ
refutes,0.0,-0.9,తోసిపుచ్చారు
polution,0.0,-0.9,polution
stump,0.0,-0.9,స్టంప్
enraged,0.0,-0.9,ఆగ్రహించిన
crazily,0.0,-0.9,crazily
over-priced,0.0,-0.9,అధిక ధర
unreadable,0.0,-0.9,చదవటానికి
satirical,0.0,-0.9,వ్యంగ్య
spiteful,0.0,-0.9,ద్వేషపూరిత
radicalization,0.0,-0.9,తప్పుదోవ
brittle,0.0,-0.9,పెళుసు
peril,0.0,-0.9,ప్రమాదకరమైన
gainsayer,0.0,-0.9,ఆక్షేపించేవాడు
pout,0.0,-0.9,అలక
illusory,0.0,-0.9,ఇల్యూసరీ
haunting,0.0,-0.9,వెంటాడే
terror-genic,0.0,-0.9,ఉగ్రవాద జన్యు
weep,0.0,-0.9,ఏడువు
downhill,0.0,-0.9,లోతువైపు
whine,0.0,-0.9,whine
dislike,0.0,-0.9,ఇష్టపడలేదు
wicked,0.0,-0.9,చెడ్డ
extort,0.0,-0.9,బలవంతంగా
smoulder,0.0,-0.9,కాలిపొగవచ్చు
darker,0.0,-0.9,ముదురు
fume,0.0,-0.9,ఫ్యూమ్
avalanche,0.0,-0.9,ఆకస్మిక
break-up,0.0,-0.9,విడిపోవటం
hate,0.0,-0.9,ద్వేషం
capricious,0.0,-0.9,మోజుకనుగుణముగా
jutter,0.0,-0.9,jutter
immoderately,0.0,-0.9,immoderately
semi-retarded,0.0,-0.9,సెమీ రిటార్డెడ్
cracks,0.0,-0.9,పగుళ్లు
criticizing,0.0,-0.9,విమర్శిస్తూ
disgustfully,0.0,-0.9,disgustfully
dumping,0.0,-0.9,డంపింగ్
mispronounced,0.0,-0.9,ఉచ్చరించాడు
scorchingly,0.0,-0.9,scorchingly
kaput,0.0,-0.9,గేట్
detraction,0.0,-0.9,అపవాదం
derisively,0.0,-0.9,వ్యంగ్యంగా
condemnation,0.0,-0.9,ఖండించారు
funnily,0.0,-0.9,funnily
sass,0.0,-0.9,సాస్
opponent,0.0,-0.9,ప్రత్యర్థి
dungeons,0.0,-0.9,నేలమాళిగల్లో
scolded,0.0,-0.9,తిట్టబడిన
commotions,0.0,-0.9,concussions
subpoenas,0.0,-0.9,కోర్టు నోటీసులు
regretfully,0.0,-0.9,regretfully
unlawfully,0.0,-0.9,చట్టవిరుద్ధమైన
brashness,0.0,-0.9,brashness
unpopular,0.0,-0.9,అప్రసిద్దమైనవి
dispirit,0.0,-0.9,నిరుత్సాహపరచు
conspicuously,0.0,-0.9,సుస్పష్టంగా
insanely,0.0,-0.9,అతి
incredulous,0.0,-0.9,నమ్మని
indifferent,0.0,-0.9,భిన్నంగానే
racists,0.0,-0.9,racists
impunity,0.0,-0.9,శిక్ష మినహాయించడం
sorrowful,0.0,-0.9,భాదాకరమైన
unhealthy,0.0,-0.9,అనారోగ్య
critical,0.0,-0.9,క్లిష్టమైన
debaucher,0.0,-0.9,త్రాగుబోతు
gawk,0.0,-0.9,gawk
doggedly,0.0,-0.9,doggedly
disrespectable,0.0,-0.9,disrespectable
2-faces,0.0,-0.9,2-ముఖాలు
disgustful,0.0,-0.9,disgustful
flicering,0.0,-0.9,flication
drips,0.0,-0.9,drips
evasion,0.0,-0.9,ఎగవేత
indefensible,0.0,-0.9,చెప్పడానికి వీలుకాని
infuriate,0.0,-0.9,అమితమైన ఆగ్రహం
aggrieve,0.0,-0.9,దుఃఖపెట్టు
ludicrous,0.0,-0.9,హాస్యాస్పదమైన
misfortune,0.0,-0.9,దురదృష్టం
frigging,0.0,-0.9,frigging
malevolent,0.0,-0.9,కపటి
monstrosities,0.0,-0.9,monstrosities
avaricious,0.0,-0.9,రూకలమీద అత్యాశగల
stench,0.0,-0.9,దుర్గంధం
domineering,0.0,-0.9,domineering
troublesomely,0.0,-0.9,troublesomely
buckle,0.0,-0.9,కట్టుతో
confounded,0.0,-0.9,అయోమయానికి
stumps,0.0,-0.9,స్టంప్స్
judders,0.0,-0.9,judders
smut,0.0,-0.9,స్మట్
terrorism,0.0,-0.9,తీవ్రవాదం
undignified,0.0,-0.9,అగౌరవంగా
wack,0.0,-0.9,Wack
mordantly,0.0,-0.9,mordantly
uncreative,0.0,-0.9,సృజనాత్మకత లేనిది
adamantly,0.0,-0.9,మొండిగా
incompetent,0.0,-0.9,అసమర్థ
disturbance,0.0,-0.9,భంగం
over-acted,0.0,-0.9,పైగా చేశాడు
enflame,0.0,-0.9,enflame
slaves,0.0,-0.9,బానిసలు
stealing,0.0,-0.9,దొంగిలించడం
unconstitutional,0.0,-0.9,రాజ్యాంగ విరుద్ధమని
snobbish,0.0,-0.9,snobbish
gaffe,0.0,-0.9,తప్పు
ungrateful,0.0,-0.9,ఫలితం లేని
spookier,0.0,-0.9,spookier
backwood,0.0,-0.9,backwood
derisiveness,0.0,-0.9,derisiveness
squabble,0.0,-0.9,వివాదము
inflammed,0.0,-0.9,inflammed
decadent,0.0,-0.9,క్షీణదశలో
eschew,0.0,-0.9,విడిచిపెట్టు
marginal,0.0,-0.9,సన్నకారు
addicting,0.0,-0.9,addicting
fatefully,0.0,-0.9,fatefully
distracting,0.0,-0.9,అపసవ్య
penalize,0.0,-0.9,దండిస్తుందని
bearish,0.0,-0.9,బేరిష్
lull,0.0,-0.9,విరామాన్ని
expire,0.0,-0.9,గడువు
betrayals,0.0,-0.9,మోసాలు
bunk,0.0,-0.9,బంక్
feebleminded,0.0,-0.9,feebleminded
f**k,0.0,-0.9,** k f
inelegant,0.0,-0.9,వికారంగా
ranted,0.0,-0.9,ranted
scandel,0.0,-0.9,scandel
amputate,0.0,-0.9,తీసివేయబడిన
hard-liner,0.0,-0.9,హార్డ్ లైనర్
exclusion,0.0,-0.9,వదిలిపెట్టడం
drags,0.0,-0.9,లాక్కువెళుతుంది
strangest,0.0,-0.9,బలమైన
superstitious,0.0,-0.9,మూఢ
pry,0.0,-0.9,రహస్యంగా గమనించు
shaky,0.0,-0.9,కదులుతోంది
condemn,0.0,-0.9,ఖండించాయి
abolish,0.0,-0.9,రద్దు
accusation,0.0,-0.9,ఆరోపణ
irregularity,0.0,-0.9,అవకతవకల
lies,0.0,-0.9,అసత్యాలు
premeditated,0.0,-0.9,premeditated
fault,0.0,-0.9,తప్పు
puzzling,0.0,-0.9,అయోమయంగా
suspicious,0.0,-0.9,అనుమానాస్పద
unattractive,0.0,-0.9,ఆకర్షణీయం
delusional,0.0,-0.9,అవాస్తవ నమ్మకాలను
ungovernable,0.0,-0.9,అణగని
injustices,0.0,-0.9,అన్యాయాలను
limits,0.0,-0.9,పరిమితులు
ultimatum,0.0,-0.9,అల్టిమేటం
implode,0.0,-0.9,లోపలనే పగిలిపోవు
covetous,0.0,-0.9,తిండికి అల్లాడే
louder,0.0,-0.9,బిగ్గరగా
monstrous,0.0,-0.9,వికృతమైన
monstrously,0.0,-0.9,monstrously
misstatement,0.0,-0.9,misstatement
motley,0.0,-0.9,రంగురంగుల
carp,0.0,-0.9,కార్ప్
estranged,0.0,-0.9,విడిపోయిన
bumping,0.0,-0.9,bumping
fussy,0.0,-0.9,fussy
irksomeness,0.0,-0.9,irksomeness
puny,0.0,-0.9,పరిమాణంగల
dripped,0.0,-0.9,చినుకులు పడిన
imperious,0.0,-0.9,లొంగని
confused,0.0,-0.9,గందరగోళం
discomfort,0.0,-0.9,అసౌకర్యం
jealous,0.0,-0.9,ఈర్ష్య
neurotically,0.0,-0.9,neurotically
guilty,0.0,-0.9,నేరాన్ని
flagging,0.0,-0.9,ఫ్లాగింగ్
refusal,0.0,-0.9,తిరస్కరణ
litigious,0.0,-0.9,తగువులమారి
scuff,0.0,-0.9,శిథిలం చేయు
tragedy,0.0,-0.9,విషాదం
ailing,0.0,-0.9,అనారోగ్యంతో బాధపడుతున్న
secretive,0.0,-0.9,రహస్యంగా
cocky,0.0,-0.9,గడుసైన
primitive,0.0,-0.9,ఆదిమ
effigy,0.0,-0.9,దిష్టిబొమ్మను
fatcat,0.0,-0.9,fatcat
paupers,0.0,-0.9,paupers
bullies,0.0,-0.9,వేదించే
vanity,0.0,-0.9,గర్వం
stooge,0.0,-0.9,stooge
inhospitable,0.0,-0.9,ఆదరించని
tragically,0.0,-0.9,విషాద
troublesome,0.0,-0.9,సమస్యాత్మకమైన
outcry,0.0,-0.9,గొడవ
displeasing,0.0,-0.9,displeasing
degradingly,0.0,-0.9,degradingly
scrambles,0.0,-0.9,scrambles
impatiently,0.0,-0.9,ఆత్రంగా
maddeningly,0.0,-0.9,maddeningly
unpleasant,0.0,-0.9,అసహ్యకరమైన
craze,0.0,-0.9,వ్యామోహం
devastatingly,0.0,-0.9,విధ్వంసకరంగా
unwanted,0.0,-0.9,అవాంఛిత
provoke,0.0,-0.9,రేకెత్తించు
impolitely,0.0,-0.9,impolitely
sneaky,0.0,-0.9,తప్పుడు
unsupported,0.0,-0.9,మద్దతివ్వని
languish,0.0,-0.9,నశించు
swindle,0.0,-0.9,మోసంతో
resentment,0.0,-0.9,ఆగ్రహం
dust,0.0,-0.9,దుమ్ము
bloodshed,0.0,-0.9,రక్తపాతం
shirk,0.0,-0.9,షిర్క్
perplexity,0.0,-0.9,అస్తిరత్వం
impiety,0.0,-0.9,ధర్మరాహిత్యానికి
aggressor,0.0,-0.9,దూకుడు
forbidding,0.0,-0.9,నిషేధించడం
demean,0.0,-0.9,డిమీన్
inconsequential,0.0,-0.9,అసంభవమని
disliked,0.0,-0.9,నచ్చని
heretical,0.0,-0.9,మత విరోధమైన
tetchily,0.0,-0.9,tetchily
steep,0.0,-0.9,నిటారుగా
unbelievable,0.0,-0.9,నమ్మశక్యం
chill,0.0,-0.9,చల్ల
unfulfilled,0.0,-0.9,నెరవేరని
oversimplify,0.0,-0.9,సరళంగా
accost,0.0,-0.9,పలకరించు
ambivalent,0.0,-0.9,సందిగ్ధంలో
damn,0.0,-0.9,తిట్టు
forgetful,0.0,-0.9,మతిమరుపు
undermine,0.0,-0.9,అణగదొక్కాలని
meltdown,0.0,-0.9,మాంద్యం
mobster,0.0,-0.9,పెద్ద రౌడీ
overheat,0.0,-0.9,వేడి
undermined,0.0,-0.9,నిర్లక్ష్యం
loophole,0.0,-0.9,లొసుగును
plunder,0.0,-0.9,దోపిడీ
screwy,0.0,-0.9,Screwy
fustigate,0.0,-0.9,fustigate
muddy,0.0,-0.9,బురదలో
deficiency,0.0,-0.9,లోపం
mulish,0.0,-0.9,mulish
coupists,0.0,-0.9,coupists
subvert,0.0,-0.9,నాశనం
plagiarize,0.0,-0.9,Plagiarize
impair,0.0,-0.9,బలహీనపరిచే
jutters,0.0,-0.9,jutters
sufferers,0.0,-0.9,బాధితులకు
deadweight,0.0,-0.9,డెడ్ వెయిట్
filth,0.0,-0.9,రోత
unraveled,0.0,-0.9,unraveled
flee,0.0,-0.9,పారిపోవలసి
rude,0.0,-0.9,సభ్యత లేని
dissolution,0.0,-0.9,రద్దు
patronize,0.0,-0.9,విశదం
manipulative,0.0,-0.9,తారుమారు
peculiarly,0.0,-0.9,ప్రత్యేకమైన
dark,0.0,-0.9,కృష్ణ
notoriety,0.0,-0.9,అపఖ్యాతిని
bewilderingly,0.0,-0.9,bewilderingly
hardball,0.0,-0.9,హార్డ్ బాల్
pompous,0.0,-0.9,pompous
spew,0.0,-0.9,వాంతి
motionless,0.0,-0.9,కదలిక
negatives,0.0,-0.9,ప్రతికూలతలు
stifling,0.0,-0.9,నిర్మూలించడానికి
addicts,0.0,-0.9,బానిసలు
cramp,0.0,-0.9,స్నాయువుల ఈడ్పు
lone,0.0,-0.9,ఒంటరి
unsecure,0.0,-0.9,అరక్షిత
disingenuous,0.0,-0.9,చిత్తశుద్ధి లేని
chafe,0.0,-0.9,కోపం
fabrication,0.0,-0.9,తయారీ
died,0.0,-0.9,మరణించాడు
frustration,0.0,-0.9,నిరాశ
disillusionment,0.0,-0.9,భ్రమ
long-winded,0.0,-0.9,దీర్ఘ winded
smudging,0.0,-0.9,smudging
burdensomely,0.0,-0.9,burdensomely
bumps,0.0,-0.9,వెళతాడు
arduously,0.0,-0.9,arduously
fatalistically,0.0,-0.9,fatalistically
militancy,0.0,-0.9,తీవ్రవాదం
noxious,0.0,-0.9,విషపదార్ధాల
sulk,0.0,-0.9,ఇతరులనుండి దూరంగా ఉండు
superfluous,0.0,-0.9,నిరుపయోగంగా
complicit,0.0,-0.9,complicit
choleric,0.0,-0.9,కోపిష్టి
sunk,0.0,-0.9,మునిగిపోయాయి
skepticism,0.0,-0.9,సంశయవాదం
unreachable,0.0,-0.9,అందుబాటు లేదు
commiserate,0.0,-0.9,దయ
deprived,0.0,-0.9,దూరంచేసి
traitorously,0.0,-0.9,traitorously
zombie,0.0,-0.9,జోంబీ
harried,0.0,-0.9,harried
outbreak,0.0,-0.9,అకస్మాత్తుగా వ్యాపించడం
inteferes,0.0,-0.9,inteferes
emphatic,0.0,-0.9,తెలపటంలో
incense,0.0,-0.9,ధూపం
hated,0.0,-0.9,అసహ్యించుకున్న
overrated,0.0,-0.9,స్థాయి
irate,0.0,-0.9,ఆగ్రహించిన
hinder,0.0,-0.9,వెనుకటి
gasp,0.0,-0.9,గాఢంగా
excruciatingly,0.0,-0.9,ఏక్ష్క్రుసియాటింగ్లి
snarl,0.0,-0.9,అల్పాహారం
freezing,0.0,-0.9,ఘనీభవన
wrath,0.0,-0.9,కోపం
farcical,0.0,-0.9,అసభ్యకర
ineptitude,0.0,-0.9,జాగాలోకి
ferocity,0.0,-0.9,దాల్చింది
underpowered,0.0,-0.9,underpowered
improbable,0.0,-0.9,అసంభవమైన
fearfully,0.0,-0.9,బెదిరి
agonizing,0.0,-0.9,భరించలేని
puppets,0.0,-0.9,తోలుబొమ్మలను
noises,0.0,-0.9,శబ్దాలు
refuses,0.0,-0.9,నిరాకరిస్తాడు
remorse,0.0,-0.9,పశ్చాత్తాపం
addicted,0.0,-0.9,బానిస
defects,0.0,-0.9,లోపాలు
lethargy,0.0,-0.9,బద్ధకం
combust,0.0,-0.9,combust
annoyed,0.0,-0.9,కోపం
disdained,0.0,-0.9,డిమాండ్ ఉండేది
skittishly,0.0,-0.9,skittishly
dissappointing,0.0,-0.9,dissappointing
sugar-coated,0.0,-0.9,చక్కర పూత వేసిన
dragged,0.0,-0.9,లాగారు
mashed,0.0,-0.9,గుజ్జు
falls,0.0,-0.9,జలపాతం
depraved,0.0,-0.9,నైతికంగా హీనమైన
darken,0.0,-0.9,ముదురుగా
ruins,0.0,-0.9,శిధిలాల
stiffness,0.0,-0.9,దృఢత్వం
two-faces,0.0,-0.9,రెండు ముఖాలు
sloooow,0.0,-0.9,sloooow
direness,0.0,-0.9,వారు
inconsistence,0.0,-0.9,inconsistence
wily,0.0,-0.9,కుతంత్ర బుద్ది కలవాడు
abyss,0.0,-0.9,అగాధం
burn,0.0,-0.9,బర్న్
blabber,0.0,-0.9,blabber
tediously,0.0,-0.9,లెక్కించుట
hostile,0.0,-0.9,విరుద్ధమైన
oblique,0.0,-0.9,వాలుగా
intractable,0.0,-0.9,తగ్గని
despicably,0.0,-0.9,despicably
fanatics,0.0,-0.9,ఇష్టపడేవారిని
fury,0.0,-0.9,ఫ్యూరీ
imperfections,0.0,-0.9,లోపాలు
draconic,0.0,-0.9,draconic
kook,0.0,-0.9,వేసి
instable,0.0,-0.9,అస్థిర
carnage,0.0,-0.9,మారణహోమం
squeals,0.0,-0.9,squeals
reproach,0.0,-0.9,నిందించడానికి
rut,0.0,-0.9,స్థిరీకరింపబడిన
taut,0.0,-0.9,టాట్
reckless,0.0,-0.9,నిర్లక్ష్యంగా
antagonistic,0.0,-0.9,విరుద్ధమైన
burden,0.0,-0.9,భారం
inextricable,0.0,-0.9,.యూదుమతం
obtrusive,0.0,-0.9,obtrusive
poisonous,0.0,-0.9,విష
incommensurate,0.0,-0.9,సరిపోని
intolerablely,0.0,-0.9,intolerablely
infringement,0.0,-0.9,ఉల్లంఘన
brazenness,0.0,-0.9,brazenness
dangerous,0.0,-0.9,ప్రమాదకరమైన
niggle,0.0,-0.9,niggle
dissatisfaction,0.0,-0.9,అసంతృప్తిని
spendy,0.0,-0.9,spendy
gimmicks,0.0,-0.9,యుక్తుల
deterioration,0.0,-0.9,క్షీణత
touted,0.0,-0.9,ప్రచారం
rigidness,0.0,-0.9,rigidness
gritty,0.0,-0.9,ఇసుకతో
acridness,0.0,-0.9,acridness
peculiar,0.0,-0.9,విచిత్ర
beggarly,0.0,-0.9,beggarly
insufficiency,0.0,-0.9,అను
admonisher,0.0,-0.9,admonisher
panders,0.0,-0.9,panders
deviousness,0.0,-0.9,deviousness
squabbling,0.0,-0.9,squabbling
misaligned,0.0,-0.9,చెదిరిపోవచ్చు
misread,0.0,-0.9,ఎనేబుల్ మద్దతు
wreaked,0.0,-0.9,నేరాలు
admonishingly,0.0,-0.9,admonishingly
worn,0.0,-0.9,అరిగిన
gibber,0.0,-0.9,అర్థం లేకుండా గజిబిజిగా మాట్లాడు
arrogance,0.0,-0.9,అహంకారం
jealousy,0.0,-0.9,అసూయ
mocking,0.0,-0.9,గేలిచేస్తాడు
uproarious,0.0,-0.9,అల్లరి
joker,0.0,-0.9,జోకర్
back-logged,0.0,-0.9,బ్యాక్ లాగ్
meaningless,0.0,-0.9,అర్థరహితమని
denunciations,0.0,-0.9,denunciations
insubstantial,0.0,-0.9,వాస్తవం కానప్పుడు
lawbreaker,0.0,-0.9,lawbreaker
offender,0.0,-0.9,నిందితుడి
oversimplification,0.0,-0.9,అతిసూక్ష్మీకరణ
smolder,0.0,-0.9,కాలిపొగవచ్చు
taunts,0.0,-0.9,ఎదుర్కొన్న వేధింపులు
absent-minded,0.0,-0.9,మతి మరుపు
unyielding,0.0,-0.9,లొంగని
vindictive,0.0,-0.9,ప్రతీకారేచ్చ
galls,0.0,-0.9,రూస్టర్స్
swamped,0.0,-0.9,చేయి
anti-white,0.0,-0.9,వ్యతిరేక తెలుపు
bullying,0.0,-0.9,బెదిరింపు
toughness,0.0,-0.9,దృఢత్వం
disapproval,0.0,-0.9,అసమ్మతిని
anarchism,0.0,-0.9,అరాజకవాదం
suffer,0.0,-0.9,గురవుతాయి
anxiousness,0.0,-0.9,చింత
busts,0.0,-0.9,విగ్రహాలకు
cruel,0.0,-0.9,క్రూరమైన
provocative,0.0,-0.9,రెచ్చగొట్టే
pity,0.0,-0.9,జాలి
fanatical,0.0,-0.9,అమితమైన
irrecoverableness,0.0,-0.9,irrecoverableness
aspersion,0.0,-0.9,చల్లటం
lorn,0.0,-0.9,దిక్కుమాలిన
squeaks,0.0,-0.9,squeaks
scorn,0.0,-0.9,సాహసించరు
streaky,0.0,-0.9,streaky
crumbling,0.0,-0.9,నాసిరకం
pickets,0.0,-0.9,అడ్డగింతలు
strut,0.0,-0.9,స్ట్రట్
heck,0.0,-0.9,హెక్
